# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.330000     1.00000000e+00     0.00000000e+00     1.48965516e-01     8.51034484e-01    -3.19090685e-01    -1.52500305e-01     3.53659736e-01    -2.69576332e+00     0.00000000e+00    -9.65496169e-20     2.33215767e-02    -2.33215767e-02     1.92622231e-01    -3.96144287e-01     4.40492474e-01    -1.11821508e+00
      0.340000     1.00000000e+00     0.00000000e+00     1.49206022e-01     8.50793978e-01    -3.17143543e-01    -1.56435564e-01     3.53627081e-01    -2.68334817e+00     0.00000000e+00    -2.43016506e-19     2.47808633e-02    -2.47808633e-02     1.96764768e-01    -3.90880424e-01     4.37611563e-01    -1.10444148e+00
      0.350000     1.00000000e+00     0.00000000e+00     1.49461221e-01     8.50538779e-01    -3.15155428e-01    -1.60317807e-01     3.53588380e-01    -2.67101373e+00     0.00000000e+00     3.88718896e-19     2.62589885e-02    -2.62589885e-02     2.00816913e-01    -3.85542398e-01     4.34707227e-01    -1.09059359e+00
      0.360000     1.00000000e+00     0.00000000e+00     1.49731286e-01     8.50268714e-01    -3.13127233e-01    -1.64146312e-01     3.53543032e-01    -2.65876044e+00     0.00000000e+00     7.45281181e-19     2.77543332e-02    -2.77543332e-02     2.04779490e-01    -3.80134082e-01     4.31783001e-01    -1.07666754e+00
      0.370000     1.00000000e+00     0.00000000e+00     1.50016401e-01     8.49983599e-01    -3.11059870e-01    -1.67920399e-01     3.53490457e-01    -2.64658866e+00     0.00000000e+00     8.66554315e-20     2.92703197e-02    -2.92703197e-02     2.08648363e-01    -3.74660447e-01     4.28840984e-01    -1.06267113e+00
      0.380000     1.00000000e+00     0.00000000e+00     1.50316805e-01     8.49683195e-01    -3.08954313e-01    -1.71639443e-01     3.53430143e-01    -2.63449870e+00     0.00000000e+00     2.94332227e-19     3.08143515e-02    -3.08143515e-02     2.12415501e-01    -3.69127394e-01     4.25881883e-01    -1.04862160e+00
      0.390000     1.00000000e+00     0.00000000e+00     1.50632824e-01     8.49367176e-01    -3.06811626e-01    -1.75302883e-01     3.53361677e-01    -2.62249088e+00     0.00000000e+00     5.08528385e-19     3.23957747e-02    -3.23957747e-02     2.16071017e-01    -3.63541318e-01     4.22905397e-01    -1.03454112e+00
      0.400000     1.00000000e+00     0.00000000e+00     1.50964879e-01     8.49035121e-01    -3.04632974e-01    -1.78910220e-01     3.53284752e-01    -2.61056550e+00     0.00000000e+00     3.18803339e-19     3.40233741e-02    -3.40233741e-02     2.19605663e-01    -3.57908487e-01     4.19910863e-01    -1.02045097e+00
      0.410000     1.00000000e+00     0.00000000e+00     1.51313466e-01     8.48686534e-01    -3.02419604e-01    -1.82461015e-01     3.53199149e-01    -2.59872290e+00     0.00000000e+00    -1.95220568e-19     3.57030233e-02    -3.57030233e-02     2.23013163e-01    -3.52234412e-01     4.16898011e-01    -1.00636601e+00
      0.420000     1.00000000e+00     0.00000000e+00     1.51679118e-01     8.48320882e-01    -3.00172801e-01    -1.85954880e-01     3.53104698e-01    -2.58696340e+00     2.77555756e-17     6.57894203e-19     3.74360698e-02    -3.74360698e-02     2.26291810e-01    -3.46523358e-01     4.13867637e-01    -9.92290640e-01
      0.430000     1.00000000e+00     0.00000000e+00     1.52062357e-01     8.47937643e-01    -2.97893843e-01    -1.89391460e-01     3.53001228e-01    -2.57528730e+00     0.00000000e+00     9.63048525e-20     3.92188424e-02    -3.92188424e-02     2.29444949e-01    -3.40778160e-01     4.10822029e-01    -9.78217456e-01
      0.440000     1.00000000e+00     0.00000000e+00     1.52463645e-01     8.47536355e-01    -2.95583952e-01    -1.92770423e-01     3.52888522e-01    -2.56369480e+00     0.00000000e+00     3.60473181e-19     4.10433954e-02    -4.10433954e-02     2.32480218e-01    -3.35000378e-01     4.07765012e-01    -9.64128806e-01
      0.450000     1.00000000e+00     0.00000000e+00     1.52883349e-01     8.47116651e-01    -2.93244257e-01    -1.96091449e-01     3.52766283e-01    -2.55218600e+00     0.00000000e+00     3.62831267e-19     4.28992923e-02    -4.28992923e-02     2.35407772e-01    -3.29190789e-01     4.04701611e-01    -9.50000948e-01
      0.460000     1.00000000e+00     0.00000000e+00     1.53321729e-01     8.46678271e-01    -2.90875781e-01    -1.99354223e-01     3.52634125e-01    -2.54076086e+00     0.00000000e+00     1.15807299e-18     4.47759825e-02    -4.47759825e-02     2.38237911e-01    -3.23350089e-01     4.01637377e-01    -9.35809780e-01
      0.470000     1.00000000e+00     0.00000000e+00     1.53778946e-01     8.46221054e-01    -2.88479455e-01    -2.02558440e-01     3.52491585e-01    -2.52941918e+00     0.00000000e+00    -1.41183498e-19     4.66651805e-02    -4.66651805e-02     2.40978722e-01    -3.17479636e-01     3.98577551e-01    -9.21536719e-01
      0.480000     1.00000000e+00     0.00000000e+00     1.54255100e-01     8.45744900e-01    -2.86056146e-01    -2.05703813e-01     3.52338158e-01    -2.51816065e+00     0.00000000e+00     4.04522572e-19     4.85626629e-02    -4.85626629e-02     2.43634296e-01    -3.11582023e-01     3.95526267e-01    -9.07173268e-01
      0.490000     1.00000000e+00     0.00000000e+00     1.54750269e-01     8.45249731e-01    -2.83606703e-01    -2.08790091e-01     3.52173344e-01    -2.50698487e+00     0.00000000e+00     3.00492583e-19     5.04690481e-02    -5.04690481e-02     2.46203964e-01    -3.05661343e-01     3.92485985e-01    -8.92723109e-01
      0.500000     1.00000000e+00     0.00000000e+00     1.55264563e-01     8.44735437e-01    -2.81132006e-01    -2.11817068e-01     3.51996698e-01    -2.49589138e+00     0.00000000e+00    -2.60176994e-19     5.23893769e-02    -5.23893769e-02     2.48682720e-01    -2.99723051e-01     3.89457319e-01    -8.78201199e-01
      0.510000     1.00000000e+00     0.00000000e+00     1.55798160e-01     8.44201840e-01    -2.78633001e-01    -2.14784599e-01     3.51807864e-01    -2.48487975e+00    -2.77555756e-17     1.18926726e-19     5.43316092e-02    -5.43316092e-02     2.51062720e-01    -2.93773447e-01     3.86439294e-01    -8.63630046e-01
      0.520000     1.00000000e+00     0.00000000e+00     1.56351322e-01     8.43648678e-01    -2.76110719e-01    -2.17692604e-01     3.51606597e-01    -2.47394957e+00     2.77555756e-17     2.82709780e-19     5.63044175e-02    -5.63044175e-02     2.53335467e-01    -2.87818902e-01     3.83430019e-01    -8.49034119e-01
