# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.350000     1.00000000e+00     0.00000000e+00     1.46758351e-01     8.53241649e-01    -3.08848007e-01    -1.67545434e-01     3.51366708e-01    -2.64453736e+00    -3.46944695e-18     0.00000000e+00     2.85437988e-03    -2.85437988e-03     2.47725872e-01    -4.34564034e-01     5.00213962e-01    -1.05268547e+00
      0.360000     1.00000000e+00     0.00000000e+00     1.46787326e-01     8.53212674e-01    -3.06340546e-01    -1.71871838e-01     3.51261240e-01    -2.63030666e+00     0.00000000e+00     0.00000000e+00     3.02606502e-03    -3.02606502e-03     2.53959832e-01    -4.30759116e-01     5.00049010e-01    -1.03808610e+00
      0.370000     1.00000000e+00     0.00000000e+00     1.46818037e-01     8.53181963e-01    -3.03771036e-01    -1.76159732e-01     3.51153946e-01    -2.61607653e+00     1.73472348e-18     0.00000000e+00     3.20128357e-03    -3.20128357e-03     2.60132847e-01    -4.26855248e-01     4.99874485e-01    -1.02348132e+00
      0.380000     1.00000000e+00     0.00000000e+00     1.46850519e-01     8.53149481e-01    -3.01140094e-01    -1.80408134e-01     3.51044799e-01    -2.60184715e+00     1.73472348e-18     0.00000000e+00     3.38085430e-03    -3.38085430e-03     2.66244170e-01    -4.22854908e-01     4.99692137e-01    -1.00887105e+00
      0.390000     1.00000000e+00     0.00000000e+00     1.46884816e-01     8.53115184e-01    -2.98448344e-01    -1.84616084e-01     3.50933772e-01    -2.58761867e+00     0.00000000e+00     0.00000000e+00     3.56579417e-03    -3.56579417e-03     2.72292464e-01    -4.18761151e-01     4.99503841e-01    -9.94257084e-01
      0.400000     1.00000000e+00     0.00000000e+00     1.46920982e-01     8.53079018e-01    -2.95696422e-01    -1.88782652e-01     3.50820843e-01    -2.57339120e+00     0.00000000e+00     0.00000000e+00     3.75706118e-03    -3.75706118e-03     2.78275855e-01    -4.14577158e-01     4.99311197e-01    -9.79642425e-01
      0.410000     1.00000000e+00     0.00000000e+00     1.46959081e-01     8.53040919e-01    -2.92884985e-01    -1.92906941e-01     3.50706005e-01    -2.55916478e+00     0.00000000e+00     0.00000000e+00     3.95531294e-03    -3.95531294e-03     2.84192114e-01    -4.10305778e-01     4.99115206e-01    -9.65030484e-01
      0.420000     1.00000000e+00     0.00000000e+00     1.46999183e-01     8.53000817e-01    -2.90014710e-01    -1.96988084e-01     3.50589271e-01    -2.54493943e+00     1.73472348e-18     0.00000000e+00     4.16074058e-03    -4.16074058e-03     2.90038917e-01    -4.05949165e-01     4.98916124e-01    -9.50424144e-01
      0.430000     1.00000000e+00     0.00000000e+00     1.47041359e-01     8.52958641e-01    -2.87086297e-01    -2.01025233e-01     3.50470664e-01    -2.53071516e+00     0.00000000e+00     0.00000000e+00     4.37301826e-03    -4.37301826e-03     2.95814114e-01    -4.01508601e-01     4.98713492e-01    -9.35825006e-01
      0.440000     1.00000000e+00     0.00000000e+00     1.47085678e-01     8.52914322e-01    -2.84100470e-01    -2.05017556e-01     3.50350218e-01    -2.51649199e+00    -3.46944695e-18     0.00000000e+00     4.59138009e-03    -4.59138009e-03     3.01515940e-01    -3.96984521e-01     4.98506341e-01    -9.21232992e-01
      0.450000     1.00000000e+00     0.00000000e+00     1.47132200e-01     8.52867800e-01    -2.81057966e-01    -2.08964224e-01     3.50227965e-01    -2.50226998e+00     0.00000000e+00     0.00000000e+00     4.81480448e-03    -4.81480448e-03     3.07143128e-01    -3.92376746e-01     4.98293500e-01    -9.06646372e-01
      0.460000     1.00000000e+00     0.00000000e+00     1.47180978e-01     8.52819022e-01    -2.77959540e-01    -2.12864407e-01     3.50103930e-01    -2.48804921e+00    -3.46944695e-18     0.00000000e+00     5.04225972e-03    -5.04225972e-03     3.12694902e-01    -3.87684849e-01     4.98073934e-01    -8.92062210e-01
      0.470000     1.00000000e+00     0.00000000e+00     1.47232050e-01     8.52767950e-01    -2.74805950e-01    -2.16717270e-01     3.49978121e-01    -2.47382980e+00     0.00000000e+00     0.00000000e+00     5.27294979e-03    -5.27294979e-03     3.18170852e-01    -3.82908564e-01     4.97847025e-01    -8.77477102e-01
      0.480000     1.00000000e+00     0.00000000e+00     1.47285449e-01     8.52714551e-01    -2.71597960e-01    -2.20521976e-01     3.49850531e-01    -2.45961189e+00     0.00000000e+00     0.00000000e+00     5.50649992e-03    -5.50649992e-03     3.23570739e-01    -3.78048157e-01     4.97612733e-01    -8.62888002e-01
      0.490000     1.00000000e+00     0.00000000e+00     1.47341204e-01     8.52658796e-01    -2.68336339e-01    -2.24277690e-01     3.49721136e-01    -2.44539563e+00    -3.46944695e-18     0.00000000e+00     5.74303660e-03    -5.74303660e-03     3.28894274e-01    -3.73104654e-01     4.97371617e-01    -8.48292946e-01
      0.500000     1.00000000e+00     0.00000000e+00     1.47399344e-01     8.52600656e-01    -2.65021854e-01    -2.27983586e-01     3.49589901e-01    -2.43118113e+00     0.00000000e+00     0.00000000e+00     5.98314305e-03    -5.98314305e-03     3.34140927e-01    -3.68079890e-01     4.97124697e-01    -8.33691483e-01
      0.510000     1.00000000e+00     0.00000000e+00     1.47459906e-01     8.52540094e-01    -2.61655280e-01    -2.31638860e-01     3.49456789e-01    -2.41696849e+00     6.93889390e-18     0.00000000e+00     6.22770233e-03    -6.22770233e-03     3.39309815e-01    -3.62976378e-01     4.96873225e-01    -8.19084730e-01
      0.520000     1.00000000e+00     0.00000000e+00     1.47522933e-01     8.52477067e-01    -2.58237402e-01    -2.35242729e-01     3.49321767e-01    -2.40275777e+00     0.00000000e+00     0.00000000e+00     6.47766727e-03    -6.47766727e-03     3.44399680e-01    -3.57797015e-01     4.96618408e-01    -8.04475025e-01
      0.530000     1.00000000e+00     0.00000000e+00     1.47588481e-01     8.52411519e-01    -2.54769013e-01    -2.38794442e-01     3.49184816e-01    -2.38854899e+00    -3.46944695e-18     0.00000000e+00     6.73381473e-03    -6.73381473e-03     3.49408972e-01    -3.52544717e-01     4.96361166e-01    -7.89865302e-01
      0.540000     1.00000000e+00     0.00000000e+00     1.47656611e-01     8.52343389e-01    -2.51250926e-01    -2.42293275e-01     3.49045927e-01    -2.37434214e+00     0.00000000e+00     0.00000000e+00     6.99654452e-03    -6.99654452e-03     3.54335992e-01    -3.47222065e-01     4.96101963e-01    -7.75258328e-01
      0.550000     1.00000000e+00     0.00000000e+00     1.47727389e-01     8.52272611e-01    -2.47683969e-01    -2.45738532e-01     3.48905108e-01    -2.36013721e+00    -3.46944695e-18     0.00000000e+00     7.26577229e-03    -7.26577229e-03     3.59179077e-01    -3.41831037e-01     4.95840768e-01    -7.60656009e-01
      0.560000     1.00000000e+00     0.00000000e+00     1.47800879e-01     8.52199121e-01    -2.44068984e-01    -2.49129536e-01     3.48762376e-01    -2.34593417e+00     0.00000000e+00     0.00000000e+00     7.54094184e-03    -7.54094184e-03     3.63936765e-01    -3.36372896e-01     4.95577132e-01    -7.46058926e-01
      0.570000     1.00000000e+00     0.00000000e+00     1.47877141e-01     8.52122859e-01    -2.40406831e-01    -2.52465623e-01     3.48617749e-01    -2.33173302e+00     3.46944695e-18     0.00000000e+00     7.82115296e-03    -7.82115296e-03     3.68607903e-01    -3.30848253e-01     4.95310361e-01    -7.31466215e-01
      0.580000     1.00000000e+00     0.00000000e+00     1.47956226e-01     8.52043774e-01    -2.36698379e-01    -2.55746135e-01     3.48471245e-01    -2.31753376e+00     0.00000000e+00     0.00000000e+00     8.10537226e-03    -8.10537226e-03     3.73191690e-01    -3.25257280e-01     4.95039732e-01    -7.16875815e-01
      0.590000     1.00000000e+00     0.00000000e+00     1.48038172e-01     8.51961828e-01    -2.32944508e-01    -2.58970417e-01     3.48322868e-01    -2.30333643e+00    -3.46944695e-18     0.00000000e+00     8.39267464e-03    -8.39267464e-03     3.77687624e-01    -3.19600027e-01     4.94764711e-01    -7.02285000e-01
      0.600000     1.00000000e+00     0.00000000e+00     1.48123011e-01     8.51876989e-01    -2.29146099e-01    -2.62137812e-01     3.48172611e-01    -2.28914110e+00    -3.46944695e-18     0.00000000e+00     8.68245561e-03    -8.68245561e-03     3.82095397e-01    -3.13876760e-01     4.94485099e-01    -6.87691077e-01
      0.610000     1.00000000e+00     0.00000000e+00     1.48210768e-01     8.51789232e-01    -2.25304038e-01    -2.65247669e-01     3.48020453e-01    -2.27494780e+00     0.00000000e+00     0.00000000e+00     8.97456275e-03    -8.97456275e-03     3.86414749e-01    -3.08088243e-01     4.94201096e-01    -6.73092056e-01
      0.620000     1.00000000e+00     0.00000000e+00     1.48301465e-01     8.51698535e-01    -2.21419216e-01    -2.68299341e-01     3.47866361e-01    -2.26075660e+00     0.00000000e+00     0.00000000e+00     9.26931458e-03    -9.26931458e-03     3.90645326e-01    -3.02235895e-01     4.93913259e-01    -6.58487135e-01
      0.630000     1.00000000e+00     0.00000000e+00     1.48395130e-01     8.51604870e-01    -2.17492523e-01    -2.71292197e-01     3.47710301e-01    -2.24656754e+00     0.00000000e+00     0.00000000e+00     9.56740324e-03    -9.56740324e-03     3.94786579e-01    -2.96321794e-01     4.93622375e-01    -6.43876877e-01
      0.640000     1.00000000e+00     0.00000000e+00     1.48491794e-01     8.51508206e-01    -2.13524857e-01    -2.74225627e-01     3.47552239e-01    -2.23238062e+00     0.00000000e+00     0.00000000e+00     9.86970607e-03    -9.86970607e-03     3.98837717e-01    -2.90348524e-01     4.93329291e-01    -6.29263056e-01
      0.650000     1.00000000e+00     0.00000000e+00     1.48591501e-01     8.51408499e-01    -2.09517123e-01    -2.77099046e-01     3.47392151e-01    -2.21819584e+00     3.46944695e-18     0.00000000e+00     1.01770531e-02    -1.01770531e-02     4.02797729e-01    -2.84318906e-01     4.93034735e-01    -6.14648200e-01
      0.660000     1.00000000e+00     0.00000000e+00     1.48694300e-01     8.51305700e-01    -2.05470238e-01    -2.79911898e-01     3.47230024e-01    -2.20401315e+00     3.46944695e-18     0.00000000e+00     1.04900079e-02    -1.04900079e-02     4.06665467e-01    -2.78235688e-01     4.92739181e-01    -6.00034962e-01
      0.670000     1.00000000e+00     0.00000000e+00     1.48800249e-01     8.51199751e-01    -2.01385126e-01    -2.82663655e-01     3.47065859e-01    -2.18983251e+00     0.00000000e+00     0.00000000e+00     1.08087157e-02    -1.08087157e-02     4.10439761e-01    -2.72101254e-01     4.92442779e-01    -5.85425474e-01
      0.680000     1.00000000e+00     0.00000000e+00     1.48909403e-01     8.51090597e-01    -1.97262726e-01    -2.85353811e-01     3.46899669e-01    -2.17565387e+00     3.46944695e-18     0.00000000e+00     1.11328554e-02    -1.11328554e-02     4.14119532e-01    -2.65917432e-01     4.92145372e-01    -5.70820844e-01
      0.690000     1.00000000e+00     0.00000000e+00     1.49021817e-01     8.50978183e-01    -1.93103987e-01    -2.87981880e-01     3.46731471e-01    -2.16147715e+00    -3.46944695e-18     0.00000000e+00     1.14617055e-02    -1.14617055e-02     4.17703887e-01    -2.59685440e-01     4.91846586e-01    -5.56220920e-01
      0.700000     1.00000000e+00     0.00000000e+00     1.49137538e-01     8.50862462e-01    -1.88909865e-01    -2.90547389e-01     3.46561282e-01    -2.14730234e+00     6.93889390e-18     0.00000000e+00     1.17943081e-02    -1.17943081e-02     4.21192169e-01    -2.53405977e-01     4.91545962e-01    -5.41624370e-01
      0.710000     1.00000000e+00     0.00000000e+00     1.49256603e-01     8.50743397e-01    -1.84681324e-01    -2.93049870e-01     3.46389113e-01    -2.13312940e+00     0.00000000e+00     0.00000000e+00     1.21296886e-02    -1.21296886e-02     4.24583949e-01    -2.47079442e-01     4.91243097e-01    -5.27029057e-01
      0.720000     1.00000000e+00     0.00000000e+00     1.49379040e-01     8.50620960e-01    -1.80419333e-01    -2.95488860e-01     3.46214965e-01    -2.11895831e+00     0.00000000e+00     0.00000000e+00     1.24670765e-02    -1.24670765e-02     4.27878967e-01    -2.40706219e-01     4.90937770e-01    -5.12432600e-01
      0.730000     1.00000000e+00     0.00000000e+00     1.49504868e-01     8.50495132e-01    -1.76124862e-01    -2.97863901e-01     3.46038828e-01    -2.10478908e+00     0.00000000e+00     2.16840434e-21     1.28060743e-02    -1.28060743e-02     4.31077045e-01    -2.34286958e-01     4.90630001e-01    -4.97832998e-01
      0.740000     1.00000000e+00     0.00000000e+00     1.49634104e-01     8.50365896e-01    -1.71798883e-01    -3.00174540e-01     3.45860681e-01    -2.09062169e+00     6.93889390e-18     0.00000000e+00     1.31467327e-02    -1.31467327e-02     4.34177993e-01    -2.27822795e-01     4.90320054e-01    -4.83229135e-01
      0.750000     1.00000000e+00     0.00000000e+00     1.49766763e-01     8.50233237e-01    -1.67442370e-01    -3.02420335e-01     3.45680498e-01    -2.07645613e+00     0.00000000e+00     0.00000000e+00     1.34895143e-02    -1.34895143e-02     4.37181524e-01    -2.21315442e-01     4.90008378e-01    -4.68621070e-01
      0.760000     1.00000000e+00     0.00000000e+00     1.49902866e-01     8.50097134e-01    -1.63056302e-01    -3.04600862e-01     3.45498253e-01    -2.06229237e+00     0.00000000e+00     0.00000000e+00     1.38351576e-02    -1.38351576e-02     4.40087216e-01    -2.14767149e-01     4.89695503e-01    -4.54010025e-01
      0.770000     1.00000000e+00     0.00000000e+00     1.50042443e-01     8.49957557e-01    -1.58641658e-01    -3.06715720e-01     3.45313927e-01    -2.04813038e+00    -3.46944695e-18     0.00000000e+00     1.41844733e-02    -1.41844733e-02     4.42894501e-01    -2.08180533e-01     4.89381930e-01    -4.39398092e-01
