time itr a b c d source HEOM_C_re HEOM_C_im RMRT_gdd_re RMRT_gdd_im diff_re diff_im abs_diff ratio_re ratio_im abs_ratio
1.8260000000e+01 914 1 2 1 2 direct_gddot 1.074780021346e-09 -5.871550016958e-10 1.553546653200e-05 -1.683574810980e-05 1.553439175198e-05 -1.683516095480e-05 2.290720348445e-05 1.772274684460e+04 -5.982385724060e+03 1.870520501543e+04
1.8280000000e+01 915 1 1 1 1 fd_gprime 3.160493853061e-09 -1.726585661063e-09 -1.469996686321e-05 -5.607318363902e-05 -1.470312735706e-05 -5.607145705336e-05 5.796714802511e-05 3.882552117400e+03 -1.562085772671e+04 1.609613018903e+04
1.8280000000e+01 915 2 2 2 2 fd_gprime 3.160493853061e-09 -1.726585661063e-09 -1.469996686251e-05 -5.607318363902e-05 -1.470312735637e-05 -5.607145705336e-05 5.796714802493e-05 3.882552117569e+03 -1.562085772661e+04 1.609613018899e+04
1.8280000000e+01 915 1 1 2 2 fd_gprime 1.053497951020e-09 -5.755285536877e-10 -4.899988954171e-06 -1.869106121336e-05 -4.901042452122e-06 -1.869048568480e-05 1.932238267531e-05 3.882552117707e+03 -1.562085772687e+04 1.609613018926e+04
1.8280000000e+01 915 2 2 1 1 fd_gprime 1.053497951020e-09 -5.755285536877e-10 -4.899988954171e-06 -1.869106121336e-05 -4.901042452122e-06 -1.869048568480e-05 1.932238267531e-05 3.882552117707e+03 -1.562085772687e+04 1.609613018926e+04
1.8280000000e+01 915 1 2 2 1 direct_gddot 1.053497951020e-09 -5.755285536877e-10 -5.816456479830e-06 -2.221418872859e-05 -5.817509977781e-06 -2.221361320004e-05 2.296275318298e-05 4.619607436762e+03 -1.856242123961e+04 1.912862397421e+04
1.8280000000e+01 915 1 2 1 2 direct_gddot 1.053497951020e-09 -5.755285536877e-10 -5.816456479830e-06 -2.221418872859e-05 -5.817509977781e-06 -2.221361320004e-05 2.296275318298e-05 4.619607436762e+03 -1.856242123961e+04 1.912862397421e+04
1.8300000000e+01 916 1 1 1 1 fd_gprime 3.097911881764e-09 -1.692396974324e-09 -5.519425074207e-05 -1.809282415347e-05 -5.519734865396e-05 -1.809113175649e-05 5.808645579356e-05 -1.126423988060e+04 -1.199401114802e+04 1.645416067463e+04
1.8300000000e+01 916 2 2 2 2 fd_gprime 3.097911881764e-09 -1.692396974324e-09 -5.519425074207e-05 -1.809282415381e-05 -5.519734865396e-05 -1.809113175684e-05 5.808645579367e-05 -1.126423988055e+04 -1.199401114810e+04 1.645416067466e+04
1.8300000000e+01 916 1 1 2 2 fd_gprime 1.032637293921e-09 -5.641323247748e-10 -1.839808358162e-05 -6.030941384835e-06 -1.839911621891e-05 -6.030377252511e-06 1.936215193217e-05 -1.126423988115e+04 -1.199401114865e+04 1.645416067547e+04
1.8300000000e+01 916 2 2 1 1 fd_gprime 1.032637293921e-09 -5.641323247748e-10 -1.839808358162e-05 -6.030941384835e-06 -1.839911621891e-05 -6.030377252511e-06 1.936215193217e-05 -1.126423988115e+04 -1.199401114865e+04 1.645416067547e+04
1.8300000000e+01 916 1 2 2 1 direct_gddot 1.032637293921e-09 -5.641323247748e-10 -2.185491271529e-05 -7.160440004934e-06 -2.185594535258e-05 -7.159875872609e-06 2.299882974776e-05 -1.338217693182e+04 -1.424484538242e+04 1.954477626895e+04
1.8300000000e+01 916 1 2 1 2 direct_gddot 1.032637293921e-09 -5.641323247748e-10 -2.185491271529e-05 -7.160440004933e-06 -2.185594535258e-05 -7.159875872609e-06 2.299882974776e-05 -1.338217693182e+04 -1.424484538242e+04 1.954477626895e+04
1.8320000000e+01 917 1 1 1 1 fd_gprime 3.036569116527e-09 -1.658885268941e-09 -4.509700094052e-05 3.644232985205e-05 -4.510003750964e-05 3.644398873732e-05 5.798428837587e-05 -1.648705724839e+04 2.994232341040e+03 1.675674443392e+04
1.8320000000e+01 917 2 2 2 2 fd_gprime 3.036569116527e-09 -1.658885268941e-09 -4.509700094121e-05 3.644232985170e-05 -4.510003751033e-05 3.644398873697e-05 5.798428837619e-05 -1.648705724851e+04 2.994232340856e+03 1.675674443401e+04
1.8320000000e+01 917 1 1 2 2 fd_gprime 1.012189705509e-09 -5.529617563137e-10 -1.503233364418e-05 1.214744328390e-05 -1.503334583389e-05 1.214799624566e-05 1.932809612315e-05 -1.648705724631e+04 2.994232342057e+03 1.675674443206e+04
1.8320000000e+01 917 2 2 1 1 fd_gprime 1.012189705509e-09 -5.529617563137e-10 -1.503233364418e-05 1.214744328390e-05 -1.503334583389e-05 1.214799624566e-05 1.932809612315e-05 -1.648705724631e+04 2.994232342057e+03 1.675674443206e+04
1.8320000000e+01 917 1 2 2 1 direct_gddot 1.012189705509e-09 -5.529617563137e-10 -1.784650219621e-05 1.444506661252e-05 -1.784751438592e-05 1.444561957428e-05 2.296104733326e-05 -1.958334129304e+04 3.572677924853e+03 1.990656383594e+04
1.8320000000e+01 917 1 2 1 2 direct_gddot 1.012189705509e-09 -5.529617563137e-10 -1.784650219621e-05 1.444506661252e-05 -1.784751438591e-05 1.444561957428e-05 2.296104733326e-05 -1.958334129304e+04 3.572677924853e+03 1.990656383594e+04
1.8340000000e+01 918 1 1 1 1 fd_gprime 2.976441019424e-09 -1.626037139784e-09 6.206710780055e-06 5.736429633182e-05 6.203734339035e-06 5.736592236896e-05 5.770039314417e-05 -6.502762821128e+03 1.572030561604e+04 1.701217014286e+04
1.8340000000e+01 918 2 2 2 2 fd_gprime 2.976441019424e-09 -1.626037139784e-09 6.206710780055e-06 5.736429633217e-05 6.203734339035e-06 5.736592236931e-05 5.770039314451e-05 -6.502762821177e+03 1.572030561613e+04 1.701217014296e+04
1.8340000000e+01 918 1 1 2 2 fd_gprime 9.921470064745e-10 -5.420123799281e-10 2.068903592195e-06 1.912143211026e-05 2.067911445189e-06 1.912197412264e-05 1.923346438092e-05 -6.502762821879e+03 1.572030561528e+04 1.701217014244e+04
1.8340000000e+01 918 2 2 1 1 fd_gprime 9.921470064745e-10 -5.420123799281e-10 2.068903592195e-06 1.912143211026e-05 2.067911445189e-06 1.912197412264e-05 1.923346438092e-05 -6.502762821879e+03 1.572030561528e+04 1.701217014244e+04
1.8340000000e+01 918 1 2 2 1 direct_gddot 9.921470064745e-10 -5.420123799281e-10 2.483165700044e-06 2.272702152605e-05 2.482173553037e-06 2.272756353843e-05 2.286270609400e-05 -7.710199815049e+03 1.869480798060e+04 2.022233979092e+04
1.8340000000e+01 918 1 2 1 2 direct_gddot 9.921470064745e-10 -5.420123799281e-10 2.483165700044e-06 2.272702152605e-05 2.482173553037e-06 2.272756353843e-05 2.286270609400e-05 -7.710199815049e+03 1.869480798060e+04 2.022233979092e+04
1.8360000000e+01 919 1 1 1 1 fd_gprime 2.917503538415e-09 -1.593839447164e-09 5.146958688071e-05 2.550747593109e-05 5.146666937717e-05 2.550906977054e-05 5.744154156477e-05 9.908286605566e+03 1.415583338051e+04 1.727893984464e+04
1.8360000000e+01 919 2 2 2 2 fd_gprime 2.917503538415e-09 -1.593839447164e-09 5.146958688140e-05 2.550747593144e-05 5.146666937786e-05 2.550906977089e-05 5.744154156555e-05 9.908286605699e+03 1.415583338070e+04 1.727893984488e+04
1.8360000000e+01 919 1 1 2 2 fd_gprime 9.725011794716e-10 -5.312798157214e-10 1.715652895792e-05 8.502491976974e-06 1.715555645674e-05 8.503023256789e-06 1.914718051949e-05 9.908286603759e+03 1.415583337946e+04 1.727893984275e+04
1.8360000000e+01 919 2 2 1 1 fd_gprime 9.725011794716e-10 -5.312798157214e-10 1.715652895792e-05 8.502491976974e-06 1.715555645674e-05 8.503023256789e-06 1.914718051949e-05 9.908286603759e+03 1.415583337946e+04 1.727893984275e+04
1.8360000000e+01 919 1 2 2 1 direct_gddot 9.725011794716e-10 -5.312798157214e-10 2.041185501651e-05 1.009876842488e-05 2.041088251533e-05 1.009929970470e-05 2.277279033364e-05 1.179567039169e+04 1.682832922195e+04 2.055068136077e+04
1.8360000000e+01 919 1 2 1 2 direct_gddot 9.725011794716e-10 -5.312798157214e-10 2.041185501651e-05 1.009876842488e-05 2.041088251533e-05 1.009929970470e-05 2.277279033364e-05 1.179567039169e+04 1.682832922195e+04 2.055068136077e+04
1.8380000000e+01 920 1 1 1 1 fd_gprime 2.859733097722e-09 -1.562279311574e-09 4.909332201944e-05 -2.973515654953e-05 4.909046228634e-05 -2.973359427021e-05 5.739303194389e-05 1.759601772882e+04 -7.851299435905e+02 1.761352517077e+04
1.8380000000e+01 920 2 2 2 2 fd_gprime 2.859733097722e-09 -1.562279311574e-09 4.909332201944e-05 -2.973515654953e-05 4.909046228634e-05 -2.973359427021e-05 5.739303194389e-05 1.759601772882e+04 -7.851299435905e+02 1.761352517077e+04
1.8380000000e+01 920 1 1 2 2 fd_gprime 9.532443659073e-10 -5.207597705247e-10 1.636444067442e-05 -9.911718849495e-06 1.636348743005e-05 -9.911198089725e-06 1.913101064887e-05 1.759601772969e+04 -7.851299427488e+02 1.761352517160e+04
1.8380000000e+01 920 2 2 1 1 fd_gprime 9.532443659073e-10 -5.207597705247e-10 1.636444067442e-05 -9.911718849495e-06 1.636348743005e-05 -9.911198089725e-06 1.913101064887e-05 1.759601772969e+04 -7.851299427488e+02 1.761352517160e+04
1.8380000000e+01 920 1 2 2 1 direct_gddot 9.532443659073e-10 -5.207597705247e-10 1.946245058933e-05 -1.178815867139e-05 1.946149734496e-05 -1.178763791162e-05 2.275298412172e-05 2.092718951918e+04 -9.337797226904e+02 2.094801197590e+04
1.8380000000e+01 920 1 2 1 2 direct_gddot 9.532443659073e-10 -5.207597705247e-10 1.946245058933e-05 -1.178815867139e-05 1.946149734496e-05 -1.178763791162e-05 2.275298412172e-05 2.092718951918e+04 -9.337797226905e+02 2.094801197590e+04
1.8400000000e+01 921 1 1 1 1 fd_gprime 2.803106588399e-09 -1.531344108540e-09 1.358636771837e-06 -5.753132603509e-05 1.355833665248e-06 -5.752979469098e-05 5.754576928076e-05 9.008514541968e+03 -1.560275679333e+04 1.801664102447e+04
1.8400000000e+01 921 2 2 2 2 fd_gprime 2.803106588399e-09 -1.531344108540e-09 1.358636771837e-06 -5.753132603543e-05 1.355833665248e-06 -5.752979469133e-05 5.754576928110e-05 9.008514542020e+03 -1.560275679342e+04 1.801664102458e+04
1.8400000000e+01 921 1 1 2 2 fd_gprime 9.343688627995e-10 -5.104480361799e-10 4.528789263741e-07 -1.917710867813e-05 4.519445575113e-07 -1.917659823009e-05 1.918192309341e-05 9.008514543865e+03 -1.560275679204e+04 1.801664102430e+04
1.8400000000e+01 921 2 2 1 1 fd_gprime 9.343688627995e-10 -5.104480361799e-10 4.528789263741e-07 -1.917710867813e-05 4.519445575113e-07 -1.917659823009e-05 1.918192309341e-05 9.008514543865e+03 -1.560275679204e+04 1.801664102430e+04
1.8400000000e+01 921 1 2 2 1 direct_gddot 9.343688627995e-10 -5.104480361799e-10 5.458708132275e-07 -2.279423145670e-05 5.449364443647e-07 -2.279372100866e-05 2.280023405909e-05 1.071391142259e+04 -1.854228784906e+04 2.141504930297e+04
1.8400000000e+01 921 1 2 1 2 direct_gddot 9.343688627995e-10 -5.104480361799e-10 5.458708132289e-07 -2.279423145670e-05 5.449364443661e-07 -2.279372100866e-05 2.280023405909e-05 1.071391142260e+04 -1.854228784906e+04 2.141504930297e+04
1.8420000000e+01 922 1 1 1 1 fd_gprime 2.747601359086e-09 -1.501021463567e-09 -4.776003767817e-05 -3.238310410797e-05 -4.776278527953e-05 -3.238160308651e-05 5.770486873835e-05 -8.428343053845e+03 -1.639037911565e+04 1.843045018951e+04
1.8420000000e+01 922 2 2 2 2 fd_gprime 2.747601359086e-09 -1.501021463567e-09 -4.776003767817e-05 -3.238310410797e-05 -4.776278527953e-05 -3.238160308651e-05 5.770486873835e-05 -8.428343053845e+03 -1.639037911565e+04 1.843045018951e+04
1.8420000000e+01 922 1 1 2 2 fd_gprime 9.158671196952e-10 -5.003404878556e-10 -1.592001256136e-05 -1.079436803657e-05 -1.592092842848e-05 -1.079386769608e-05 1.923495624807e-05 -8.428343055233e+03 -1.639037911704e+04 1.843045019138e+04
1.8420000000e+01 922 2 2 1 1 fd_gprime 9.158671196952e-10 -5.003404878556e-10 -1.592001256136e-05 -1.079436803657e-05 -1.592092842848e-05 -1.079386769608e-05 1.923495624807e-05 -8.428343055233e+03 -1.639037911704e+04 1.843045019138e+04
1.8420000000e+01 922 1 2 2 1 direct_gddot 9.158671196952e-10 -5.003404878556e-10 -1.891146795467e-05 -1.282341678472e-05 -1.891238382179e-05 -1.282291644423e-05 2.284962686694e-05 -1.001173868628e+04 -1.947083219805e+04 2.189402242638e+04
1.8420000000e+01 922 1 2 1 2 direct_gddot 9.158671196952e-10 -5.003404878556e-10 -1.891146795467e-05 -1.282341678472e-05 -1.891238382179e-05 -1.282291644423e-05 2.284962686694e-05 -1.001173868628e+04 -1.947083219805e+04 2.189402242638e+04
1.8440000000e+01 923 1 1 1 1 fd_gprime 2.693195206952e-09 -1.471299247193e-09 -5.310462102073e-05 2.248381417540e-05 -5.310731421594e-05 2.248528547464e-05 5.767126568844e-05 -1.869835636253e+04 -1.866579686303e+03 1.879129187644e+04
1.8440000000e+01 923 2 2 2 2 fd_gprime 2.693195206952e-09 -1.471299247193e-09 -5.310462102143e-05 2.248381417540e-05 -5.310731421663e-05 2.248528547464e-05 5.767126568908e-05 -1.869835636273e+04 -1.866579686412e+03 1.879129187665e+04
1.8440000000e+01 923 1 1 2 2 fd_gprime 8.977317356505e-10 -4.904330823977e-10 -1.770154034290e-05 7.494604725364e-06 -1.770243807464e-05 7.495095158446e-06 1.922375523202e-05 -1.869835636492e+04 -1.866579687352e+03 1.879129187892e+04
1.8440000000e+01 923 2 2 1 1 fd_gprime 8.977317356505e-10 -4.904330823977e-10 -1.770154034290e-05 7.494604725364e-06 -1.770243807464e-05 7.495095158446e-06 1.922375523202e-05 -1.869835636492e+04 -1.866579687352e+03 1.879129187892e+04
1.8440000000e+01 923 1 2 2 1 direct_gddot 8.977317356505e-10 -4.904330823977e-10 -2.102116159679e-05 8.915753722892e-06 -2.102205932852e-05 8.916244155975e-06 2.283476271523e-05 -2.221225459751e+04 -2.203186862870e+03 2.232125190614e+04
1.8440000000e+01 923 1 2 1 2 direct_gddot 8.977317356505e-10 -4.904330823977e-10 -2.102116159679e-05 8.915753722892e-06 -2.102205932852e-05 8.916244155975e-06 2.283476271523e-05 -2.221225459751e+04 -2.203186862869e+03 2.232125190614e+04
1.8460000000e+01 924 1 1 1 1 fd_gprime 2.639866368810e-09 -1.442165570136e-09 -9.849900152459e-06 5.656982829949e-05 -9.852540018828e-06 5.657127046506e-05 5.742282809871e-05 -1.188955884068e+04 1.493375436012e+04 1.908870421779e+04
1.8460000000e+01 924 2 2 2 2 fd_gprime 2.639866368810e-09 -1.442165570136e-09 -9.849900151765e-06 5.656982829949e-05 -9.852540018134e-06 5.657127046506e-05 5.742282809859e-05 -1.188955884048e+04 1.493375436023e+04 1.908870421776e+04
1.8460000000e+01 924 1 1 2 2 fd_gprime 8.799554562700e-10 -4.807218567119e-10 -3.283300051629e-06 1.885660943380e-05 -3.284180007085e-06 1.885709015566e-05 1.914094270033e-05 -1.188955884169e+04 1.493375436029e+04 1.908870421856e+04
1.8460000000e+01 924 2 2 1 1 fd_gprime 8.799554562700e-10 -4.807218567119e-10 -3.283300051629e-06 1.885660943380e-05 -3.284180007085e-06 1.885709015566e-05 1.914094270033e-05 -1.188955884169e+04 1.493375436029e+04 1.908870421856e+04
1.8460000000e+01 924 1 2 2 1 direct_gddot 8.799554562700e-10 -4.807218567119e-10 -3.878667468272e-06 2.241454120149e-05 -3.879547423728e-06 2.241502192335e-05 2.274827677072e-05 -1.411179755006e+04 1.776304876606e+04 2.268631154594e+04
1.8460000000e+01 924 1 2 1 2 direct_gddot 8.799554562700e-10 -4.807218567119e-10 -3.878667468272e-06 2.241454120149e-05 -3.879547423728e-06 2.241502192335e-05 2.274827677072e-05 -1.411179755006e+04 1.776304876606e+04 2.268631154594e+04
1.8480000000e+01 925 1 1 1 1 fd_gprime 2.587593512415e-09 -1.413608778536e-09 4.214178265585e-05 3.858100654577e-05 4.213919506234e-05 3.858242015455e-05 5.713418333611e-05 6.269587411929e+03 1.833508629599e+04 1.937738671228e+04
1.8480000000e+01 925 2 2 2 2 fd_gprime 2.587593512415e-09 -1.413608778536e-09 4.214178265585e-05 3.858100654612e-05 4.213919506234e-05 3.858242015490e-05 5.713418333635e-05 6.269587411873e+03 1.833508629610e+04 1.937738671236e+04
1.8480000000e+01 925 1 1 2 2 fd_gprime 8.625311708049e-10 -4.712029261786e-10 1.404726088609e-05 1.286033551491e-05 1.404639835492e-05 1.286080671784e-05 1.904472777907e-05 6.269587412821e+03 1.833508629608e+04 1.937738671265e+04
1.8480000000e+01 925 2 2 1 1 fd_gprime 8.625311708049e-10 -4.712029261786e-10 1.404726088609e-05 1.286033551491e-05 1.404639835492e-05 1.286080671784e-05 1.904472777907e-05 6.269587412821e+03 1.833508629608e+04 1.937738671265e+04
1.8480000000e+01 925 1 2 2 1 direct_gddot 8.625311708049e-10 -4.712029261786e-10 1.671800277715e-05 1.527991293471e-05 1.671714024598e-05 1.528038413764e-05 2.264846390812e-05 7.474034144279e+03 2.179828431743e+04 2.304400975467e+04
1.8480000000e+01 925 1 2 1 2 direct_gddot 8.625311708049e-10 -4.712029261786e-10 1.671800277715e-05 1.527991293471e-05 1.671714024598e-05 1.528038413764e-05 2.264846390812e-05 7.474034144279e+03 2.179828431743e+04 2.304400975467e+04
1.8500000000e+01 926 1 1 1 1 fd_gprime 2.536355727926e-09 -1.385617449296e-09 5.505616579721e-05 -1.484071850064e-05 5.505362944148e-05 -1.483933288319e-05 5.701848748518e-05 1.917932332411e+04 4.626514504147e+03 1.972944701779e+04
1.8500000000e+01 926 2 2 2 2 fd_gprime 2.536355727926e-09 -1.385617449296e-09 5.505616579721e-05 -1.484071850064e-05 5.505362944148e-05 -1.483933288319e-05 5.701848748518e-05 1.917932332411e+04 4.626514504147e+03 1.972944701779e+04
1.8500000000e+01 926 1 1 2 2 fd_gprime 8.454519093087e-10 -4.618724830985e-10 1.835205526539e-05 -4.946906166821e-06 1.835120981348e-05 -4.946444294338e-06 1.900616249471e-05 1.917932332376e+04 4.626514504027e+03 1.972944701742e+04
1.8500000000e+01 926 2 2 1 1 fd_gprime 8.454519093087e-10 -4.618724830985e-10 1.835205526539e-05 -4.946906166821e-06 1.835120981348e-05 -4.946444294338e-06 1.900616249471e-05 1.917932332376e+04 4.626514504027e+03 1.972944701742e+04
1.8500000000e+01 926 1 2 2 1 direct_gddot 8.454519093087e-10 -4.618724830985e-10 2.182710915577e-05 -5.887745737972e-06 2.182626370386e-05 -5.887283865489e-06 2.260632430501e-05 2.281307389739e+04 5.498817021923e+03 2.346642983686e+04
1.8500000000e+01 926 1 2 1 2 direct_gddot 8.454519093087e-10 -4.618724830985e-10 2.182710915577e-05 -5.887745737972e-06 2.182626370386e-05 -5.887283865489e-06 2.260632430501e-05 2.281307389739e+04 5.498817021923e+03 2.346642983686e+04
1.8520000000e+01 927 1 1 1 1 fd_gprime 2.486132519547e-09 -1.358180385510e-09 1.709917544154e-05 -5.451287841685e-05 1.709668930902e-05 -5.451152023646e-05 5.712970001513e-05 1.452233625510e+04 -1.399319058412e+04 2.016699365373e+04
1.8520000000e+01 927 2 2 2 2 fd_gprime 2.486132519547e-09 -1.358180385510e-09 1.709917544224e-05 -5.451287841650e-05 1.709668930972e-05 -5.451152023611e-05 5.712970001501e-05 1.452233625525e+04 -1.399319058389e+04 2.016699365368e+04
1.8520000000e+01 927 1 1 2 2 fd_gprime 8.287108398491e-10 -4.527267951701e-10 5.699725144637e-06 -1.817095947234e-05 5.698896433797e-06 -1.817050674554e-05 1.904323333767e-05 1.452233625276e+04 -1.399319058546e+04 2.016699365298e+04
1.8520000000e+01 927 2 2 1 1 fd_gprime 8.287108398491e-10 -4.527267951701e-10 5.699725144637e-06 -1.817095947234e-05 5.698896433797e-06 -1.817050674554e-05 1.904323333767e-05 1.452233625276e+04 -1.399319058546e+04 2.016699365298e+04
1.8520000000e+01 927 1 2 2 1 direct_gddot 8.287108398491e-10 -4.527267951701e-10 6.782816890302e-06 -2.160055673115e-05 6.781988179462e-06 -2.160010400435e-05 2.263978481932e-05 1.727009522802e+04 -1.663055580254e+04 2.397564546548e+04
1.8520000000e+01 927 1 2 1 2 direct_gddot 8.287108398491e-10 -4.527267951701e-10 6.782816890303e-06 -2.160055673115e-05 6.781988179463e-06 -2.160010400435e-05 2.263978481932e-05 1.727009522802e+04 -1.663055580254e+04 2.397564546548e+04
1.8540000000e+01 928 1 1 1 1 fd_gprime 2.436903797325e-09 -1.331286611988e-09 -3.673286471800e-05 -4.399171814294e-05 -3.673530162180e-05 -4.399038685633e-05 5.731174854263e-05 -4.013691853290e+03 -2.024498973904e+04 2.063902448826e+04
1.8540000000e+01 928 2 2 2 2 fd_gprime 2.436903797325e-09 -1.331286611988e-09 -3.673286471870e-05 -4.399171814294e-05 -3.673530162249e-05 -4.399038685633e-05 5.731174854308e-05 -4.013691853510e+03 -2.024498973916e+04 2.063902448842e+04
1.8540000000e+01 928 1 1 2 2 fd_gprime 8.123012657750e-10 -4.437622039961e-10 -1.224428823679e-05 -1.466390604759e-05 -1.224510053806e-05 -1.466346228539e-05 1.910391617920e-05 -4.013691850908e+03 -2.024498973767e+04 2.063902448645e+04
1.8540000000e+01 928 2 2 1 1 fd_gprime 8.123012657750e-10 -4.437622039961e-10 -1.224428823679e-05 -1.466390604759e-05 -1.224510053806e-05 -1.466346228539e-05 1.910391617920e-05 -4.013691850908e+03 -2.024498973767e+04 2.063902448645e+04
1.8540000000e+01 928 1 2 2 1 direct_gddot 8.123012657750e-10 -4.437622039961e-10 -1.454407364575e-05 -1.742440294562e-05 -1.454488594701e-05 -1.742395918342e-05 2.269687337139e-05 -4.764328822962e+03 -2.405343045480e+04 2.452073297797e+04
1.8540000000e+01 928 1 2 1 2 direct_gddot 8.123012657750e-10 -4.437622039961e-10 -1.454407364575e-05 -1.742440294562e-05 -1.454488594701e-05 -1.742395918342e-05 2.269687337139e-05 -4.764328822962e+03 -2.405343045480e+04 2.452073297797e+04
1.8560000000e+01 929 1 1 1 1 fd_gprime 2.388649869114e-09 -1.304925370862e-09 -5.691949006847e-05 6.950107526299e-06 -5.692187871834e-05 6.951412451670e-06 5.734476795575e-05 -1.957623359439e+04 -7.784906694527e+03 2.106736086900e+04
1.8560000000e+01 929 2 2 2 2 fd_gprime 2.388649869114e-09 -1.304925370862e-09 -5.691949006986e-05 6.950107526299e-06 -5.692187871973e-05 6.951412451670e-06 5.734476795713e-05 -1.957623359484e+04 -7.784906694771e+03 2.106736086951e+04
1.8560000000e+01 929 1 1 2 2 fd_gprime 7.962166230380e-10 -4.349751236207e-10 -1.897316335639e-05 2.316702508477e-06 -1.897395957301e-05 2.317137483601e-06 1.911492265211e-05 -1.957623359446e+04 -7.784906694929e+03 2.106736086922e+04
1.8560000000e+01 929 2 2 1 1 fd_gprime 7.962166230380e-10 -4.349751236207e-10 -1.897316335639e-05 2.316702508477e-06 -1.897395957301e-05 2.317137483601e-06 1.911492265211e-05 -1.957623359446e+04 -7.784906694929e+03 2.106736086922e+04
1.8560000000e+01 929 1 2 2 1 direct_gddot 7.962166230380e-10 -4.349751236207e-10 -2.253483657236e-05 2.761736000550e-06 -2.253563278898e-05 2.762170975674e-06 2.270428007444e-05 -2.325647341148e+04 -9.236495676929e+03 2.502351709750e+04
1.8560000000e+01 929 1 2 1 2 direct_gddot 7.962166230380e-10 -4.349751236207e-10 -2.253483657236e-05 2.761736000550e-06 -2.253563278898e-05 2.762170975674e-06 2.270428007444e-05 -2.325647341148e+04 -9.236495676929e+03 2.502351709750e+04
1.8580000000e+01 930 1 1 1 1 fd_gprime 2.341351432700e-09 -1.279086117283e-09 -2.496998854351e-05 5.140009923556e-05 -2.497232989494e-05 5.140137832167e-05 5.714646930257e-05 -1.744996968691e+04 1.242021375171e+04 2.141875700671e+04
1.8580000000e+01 930 2 2 2 2 fd_gprime 2.341351432700e-09 -1.279086117283e-09 -2.496998854420e-05 5.140009923556e-05 -2.497232989564e-05 5.140137832167e-05 5.714646930288e-05 -1.744996968714e+04 1.242021375159e+04 2.141875700682e+04
1.8580000000e+01 930 1 1 2 2 fd_gprime 7.804504775667e-10 -4.263620390944e-10 -8.323329517279e-06 1.713336641174e-05 -8.324109967757e-06 1.713379277378e-05 1.904882310197e-05 -1.744996968959e+04 1.242021375010e+04 2.141875700795e+04
1.8580000000e+01 930 2 2 1 1 fd_gprime 7.804504775667e-10 -4.263620390944e-10 -8.323329517279e-06 1.713336641174e-05 -8.324109967757e-06 1.713379277378e-05 1.904882310197e-05 -1.744996968959e+04 1.242021375010e+04 2.141875700795e+04
1.8580000000e+01 930 1 2 2 1 direct_gddot 7.804504775667e-10 -4.263620390944e-10 -9.870066488011e-06 2.036840487841e-05 -9.870846938488e-06 2.036883124045e-05 2.263455114168e-05 -2.072028194755e+04 1.477872529799e+04 2.545075255114e+04
1.8580000000e+01 930 1 2 1 2 direct_gddot 7.804504775667e-10 -4.263620390944e-10 -9.870066488010e-06 2.036840487841e-05 -9.870846938487e-06 2.036883124045e-05 2.263455114167e-05 -2.072028194755e+04 1.477872529799e+04 2.545075255114e+04
1.8600000000e+01 931 1 1 1 1 fd_gprime 2.294989568077e-09 -1.253758515206e-09 2.963979066281e-05 4.850745897803e-05 2.963749567324e-05 4.850871273654e-05 5.684607603993e-05 1.053734338030e+03 2.171190147014e+04 2.173745664755e+04
1.8600000000e+01 931 2 2 2 2 fd_gprime 2.294989568077e-09 -1.253758515206e-09 2.963979066350e-05 4.850745897768e-05 2.963749567394e-05 4.850871273619e-05 5.684607604000e-05 1.053734338327e+03 2.171190147015e+04 2.173745664758e+04
1.8600000000e+01 931 1 1 2 2 fd_gprime 7.649965226925e-10 -4.179195050687e-10 9.879930223597e-06 1.616915299325e-05 9.879165227074e-06 1.616957091276e-05 1.894869201519e-05 1.053734340390e+03 2.171190147219e+04 2.173745664971e+04
1.8600000000e+01 931 2 2 1 1 fd_gprime 7.649965226925e-10 -4.179195050687e-10 9.879930223597e-06 1.616915299325e-05 9.879165227074e-06 1.616957091276e-05 1.894869201519e-05 1.053734340390e+03 2.171190147219e+04 2.173745664971e+04
1.8600000000e+01 931 1 2 2 1 direct_gddot 7.649965226925e-10 -4.179195050687e-10 1.176605500988e-05 1.921460594709e-05 1.176529001336e-05 1.921502386660e-05 2.253084976854e-05 1.277619058201e+03 2.581521259999e+04 2.584680854652e+04
1.8600000000e+01 931 1 2 1 2 direct_gddot 7.649965226925e-10 -4.179195050687e-10 1.176605500988e-05 1.921460594709e-05 1.176529001336e-05 1.921502386660e-05 2.253084976854e-05 1.277619058201e+03 2.581521259999e+04 2.584680854652e+04
1.8620000000e+01 932 1 1 1 1 fd_gprime 2.249545729882e-09 -1.228932433252e-09 5.666074977817e-05 1.025793950130e-06 5.665850023244e-05 1.027022882563e-06 5.666780765647e-05 1.920643500202e+04 1.094852375041e+04 2.210785647231e+04
1.8620000000e+01 932 2 2 2 2 fd_gprime 2.249545729882e-09 -1.228932433252e-09 5.666074977956e-05 1.025793950130e-06 5.665850023383e-05 1.027022882563e-06 5.666780765786e-05 1.920643500249e+04 1.094852375067e+04 2.210785647285e+04
1.8620000000e+01 932 1 1 2 2 fd_gprime 7.498485766274e-10 -4.096441444174e-10 1.888691659527e-05 3.419313164207e-07 1.888616674669e-05 3.423409605652e-07 1.888926922136e-05 1.920643500479e+04 1.094852375155e+04 2.210785647528e+04
