# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.260000     1.00000000e+00     0.00000000e+00     1.52405790e-01     8.47594210e-01    -3.25189282e-01    -1.27316426e-01     3.49224200e-01    -2.76842241e+00     0.00000000e+00     0.00000000e+00     4.19640802e-02    -4.19640802e-02     2.16884997e-01    -4.58677803e-01     5.07370111e-01    -1.12910509e+00
      0.270000     1.00000000e+00     0.00000000e+00     1.52825430e-01     8.47174570e-01    -3.23020432e-01    -1.31903204e-01     3.48913535e-01    -2.75391460e+00     0.00000000e+00     0.00000000e+00     4.31339276e-02    -4.31339276e-02     2.24139211e-01    -4.54849731e-01     5.07076586e-01    -1.11294428e+00
      0.280000     1.00000000e+00     0.00000000e+00     1.53256770e-01     8.46743230e-01    -3.20779040e-01    -1.36451702e-01     3.48594692e-01    -2.73940358e+00     0.00000000e+00     0.00000000e+00     4.42983298e-02    -4.42983298e-02     2.31310922e-01    -4.50895828e-01     5.06766011e-01    -1.09680050e+00
      0.290000     1.00000000e+00     0.00000000e+00     1.53699753e-01     8.46300247e-01    -3.18465931e-01    -1.40960660e-01     3.48267795e-01    -2.72488953e+00     0.00000000e+00     0.00000000e+00     4.54526253e-02    -4.54526253e-02     2.38391594e-01    -4.46824739e-01     5.06441408e-01    -1.08069079e+00
      0.300000     1.00000000e+00     0.00000000e+00     1.54154279e-01     8.45845721e-01    -3.16082015e-01    -1.45428907e-01     3.47933050e-01    -2.71037250e+00     0.00000000e+00     0.00000000e+00     4.65903033e-02    -4.65903033e-02     2.45373023e-01    -4.42640221e-01     5.06101063e-01    -1.06462744e+00
      0.310000     1.00000000e+00     0.00000000e+00     1.54620182e-01     8.45379818e-01    -3.13628285e-01    -1.49855310e-01     3.47590729e-01    -2.69585261e+00     0.00000000e+00     0.00000000e+00     4.77045953e-02    -4.77045953e-02     2.52248848e-01    -4.38341218e-01     5.05739563e-01    -1.04861468e+00
      0.320000     1.00000000e+00     0.00000000e+00     1.55097228e-01     8.44902772e-01    -3.11105796e-01    -1.54238722e-01     3.47241126e-01    -2.68133012e+00     0.00000000e+00     0.00000000e+00     4.87900241e-02    -4.87900241e-02     2.59015528e-01    -4.33923011e-01     5.05349605e-01    -1.03264766e+00
      0.330000     1.00000000e+00     0.00000000e+00     1.55585129e-01     8.44414871e-01    -3.08515641e-01    -1.58577952e-01     3.46884516e-01    -2.66680554e+00     0.00000000e+00     0.00000000e+00     4.98435803e-02    -4.98435803e-02     2.65672575e-01    -4.29379131e-01     5.04924108e-01    -1.01671373e+00
      0.340000     1.00000000e+00     0.00000000e+00     1.56083564e-01     8.43916436e-01    -3.05858915e-01    -1.62871743e-01     3.46521112e-01    -2.65227958e+00     0.00000000e+00     0.00000000e+00     5.08652955e-02    -5.08652955e-02     2.72222064e-01    -4.24703574e-01     5.04458103e-01    -1.00079561e+00
      0.350000     1.00000000e+00     0.00000000e+00     1.56592217e-01     8.43407783e-01    -3.03136695e-01    -1.67118779e-01     3.46151039e-01    -2.63775313e+00     0.00000000e+00     0.00000000e+00     5.18581211e-02    -5.18581211e-02     2.78667580e-01    -4.19892788e-01     5.03949972e-01    -9.84875618e-01
