PHASE_TRACE itr t a b abs_c REAL_c IMAG_c REAL_rhs_diag IMAG_rhs_diag REAL_rhs_local_raw IMAG_rhs_local_raw REAL_rhs_local_app IMAG_rhs_local_app REAL_rhs_mem_core_app IMAG_rhs_mem_core_app REAL_rhs_L0Q_raw IMAG_rhs_L0Q_raw REAL_rhs_L0Q_app IMAG_rhs_L0Q_app REAL_rhs_total IMAG_rhs_total REAL_rhs_heom_fd IMAG_rhs_heom_fd omega_total omega_heom_fd omega_diag omega_local_raw omega_local_app omega_mem_core_app omega_L0Q_raw omega_L0Q_app omega_L0Q_A_raw omega_L0Q_B_raw growth_total growth_heom_fd growth_L0Q_raw growth_L0Q_app
PHASE_TRACE 3140 3.1390000000e+01 1 2 +8.675706836142e-03 +8.669065030000e-03 -3.394121570000e-04 -2.987466776567e-03 +1.239566801686e-02 +0.000000000000e+00 -9.872800757288e-02 +0.000000000000e+00 -9.872800757288e-02 -2.591920818598e-19 +1.018699710186e-04 +1.580643230515e-03 +8.440835902974e-02 +1.580643230515e-03 +8.440835902974e-02 -1.406823546052e-03 -1.822110555249e-03 -1.574082290000e-05 +5.778418630000e-05 -2.162075767333e-01 +6.584378118860e-03 +1.414213562373e+00 -1.137111094903e+01 -1.137111094903e+01 +1.173299017477e-02 +9.728956819751e+00 +9.728956819751e+00 -1.808304386086e+00 +1.153726120584e+01 -1.538159030366e-01 -2.073538590104e-03 -1.985776993343e-01 -1.985776993343e-01 
PHASE_TRACE 3141 3.1400000000e+01 1 2 +8.675527205976e-03 +8.668907850000e-03 -3.388347530000e-04 -2.988218434817e-03 +1.239521469976e-02 +1.634412927221e-17 -9.872757742477e-02 +1.634412927221e-17 -9.872757742477e-02 -1.785545452812e-18 +1.017371279723e-04 +1.581603929900e-03 +8.440947246463e-02 +1.581603929900e-03 +8.440947246463e-02 -1.406614504918e-03 -1.821153132412e-03 -1.569553510000e-05 +5.769686250000e-05 -2.160907163683e-01 +6.574796898403e-03 +1.414213562373e+00 -1.137132611681e+01 -1.137132611681e+01 +1.171796260514e-02 +9.729303875460e+00 +9.729303875460e+00 -1.808058206885e+00 +1.153736208235e+01 -1.538135464678e-01 -2.067538967218e-03 -1.978360337057e-01 -1.978360337057e-01 
PHASE_TRACE 3142 3.1410000000e+01 1 2 +8.675348096987e-03 +8.668751120000e-03 -3.382582200000e-04 -2.988972862916e-03 +1.239476251682e-02 +0.000000000000e+00 -9.872714478718e-02 +0.000000000000e+00 -9.872714478718e-02 +1.268855354987e-18 +1.015075129570e-04 +1.582568063591e-03 +8.441058458147e-02 +1.582568063591e-03 +8.441058458147e-02 -1.406404799325e-03 -1.820290175930e-03 -1.565056960000e-05 +5.760990400000e-05 -2.159847323454e-01 +6.565254550357e-03 +1.414213562373e+00 -1.137154023170e+01 -1.137154023170e+01 +1.169178719692e-02 +9.729650149789e+00 +9.729650149789e+00 -1.807813628183e+00 +1.153746377797e+01 -1.538106435122e-01 -2.061579652093e-03 -1.970948356514e-01 -1.970948356514e-01 
PHASE_TRACE 3143 3.1420000000e+01 1 2 +8.675169508893e-03 +8.668594840000e-03 -3.376825550000e-04 -2.989729616481e-03 +1.239431144863e-02 +0.000000000000e+00 -9.872681566343e-02 +0.000000000000e+00 -9.872681566343e-02 -1.796556881126e-18 +1.011946746868e-04 +1.583524142520e-03 +8.441169010924e-02 +1.583524142520e-03 +8.441169010924e-02 -1.406205473961e-03 -1.819619430872e-03 -1.560592740000e-05 +5.752330550000e-05 -2.159009336531e-01 +6.555750474263e-03 +1.414213562373e+00 -1.137176550425e+01 -1.137176550425e+01 +1.165602377718e-02 +9.729994984449e+00 +9.729994984449e+00 -1.807570939855e+00 +1.153756592430e+01 -1.538080299826e-01 -2.055660726911e-03 -1.963554019288e-01 -1.963554019288e-01 
PHASE_TRACE 3144 3.1430000000e+01 1 2 +8.674991431381e-03 +8.668439000000e-03 -3.371077540000e-04 -2.990487422367e-03 +1.239386142920e-02 -1.634495128133e-17 -9.872667064157e-02 -1.634495128133e-17 -9.872667064157e-02 -1.778769189234e-18 +1.008326241577e-04 +1.584462263411e-03 +8.441278492542e-02 +1.584462263411e-03 +8.441278492542e-02 -1.406025158956e-03 -1.819191662795e-03 -1.556160990000e-05 +5.743706160000e-05 -2.158452079878e-01 +6.546284063992e-03 +1.414213562373e+00 -1.137201123178e+01 -1.137201123178e+01 +1.161458932019e-02 +9.730337872103e+00 +9.730337872103e+00 -1.807330045722e+00 +1.153766791782e+01 -1.538064772308e-01 -2.049782321576e-03 -1.956188515965e-01 -1.956188515965e-01 
PHASE_TRACE 3145 3.1440000000e+01 1 2 +8.674813874124e-03 +8.668283610000e-03 -3.365338130000e-04 -2.991244502036e-03 +1.239341240123e-02 +0.000000000000e+00 -9.872674516196e-02 +0.000000000000e+00 -9.872674516196e-02 -1.787239518707e-18 +1.004674912102e-04 +1.585376541960e-03 +8.441386706619e-02 +1.585376541960e-03 +8.441386706619e-02 -1.405867960076e-03 -1.818998203329e-03 -1.551761810000e-05 +5.735116700000e-05 -2.158165764120e-01 +6.536854711740e-03 +1.414213562373e+00 -1.137228148578e+01 -1.137228148578e+01 +1.157279710111e-02 +9.730678549893e+00 +9.730678549893e+00 -1.807090481104e+00 +1.153776903100e+01 -1.538065024972e-01 -2.043944515236e-03 -1.948858493236e-01 -1.948858493236e-01 
PHASE_TRACE 3146 3.1450000000e+01 1 2 +8.674636816896e-03 +8.668128650000e-03 -3.359607300000e-04 -2.991998987120e-03 +1.239296426338e-02 +0.000000000000e+00 -9.872702085646e-02 +0.000000000000e+00 -9.872702085646e-02 -2.574980159653e-19 +1.001462158763e-04 +1.586266549653e-03 +8.441493720733e-02 +1.586266549653e-03 +8.441493720733e-02 -1.405732437467e-03 -1.818973169877e-03 -1.547395310000e-05 +5.726561630000e-05 -2.158074451773e-01 +6.527461819461e-03 +1.414213562373e+00 -1.137257417880e+01 -1.137257417880e+01 +1.153605425242e-02 +9.731017117001e+00 +9.731017117001e+00 -1.806851537977e+00 +1.153786865498e+01 -1.538082398726e-01 -2.038147407735e-03 -1.941564474377e-01 -1.941564474377e-01 
PHASE_TRACE 3147 3.1460000000e+01 1 2 +8.674460269374e-03 +8.667974130000e-03 -3.353885010000e-04 -2.992749405622e-03 +1.239251697115e-02 -1.634576901610e-17 -9.872743007576e-02 -1.634576901610e-17 -9.872743007576e-02 -2.507217523873e-19 +9.990504672719e-05 +1.587137416706e-03 +8.441599849806e-02 +1.587137416706e-03 +8.441599849806e-02 -1.405611988916e-03 -1.819009559816e-03 -1.543061590000e-05 +5.718040440000e-05 -2.158054592536e-01 +6.518104802236e-03 +1.414213562373e+00 -1.137288150725e+01 -1.137288150725e+01 +1.150853676160e-02 +9.731353948862e+00 +9.731353948862e+00 -1.806612424496e+00 +1.153796637336e+01 -1.538114096136e-01 -2.032391079481e-03 -1.934300647138e-01 -1.934300647138e-01 
PHASE_TRACE 3148 3.1470000000e+01 1 2 +8.674284221249e-03 +8.667820040000e-03 -3.348171220000e-04 -2.993495021897e-03 +1.239207048093e-02 +0.000000000000e+00 -9.872787248889e-02 +0.000000000000e+00 -9.872787248889e-02 +1.266314256145e-18 +9.976066437608e-05 +1.587998572969e-03 +8.441705578916e-02 +1.587998572969e-03 +8.441705578916e-02 -1.405496448928e-03 -1.818985554422e-03 -1.538760730000e-05 +5.709552580000e-05 -2.157965405546e-01 +6.508783044741e-03 +1.414213562373e+00 -1.137319192811e+01 -1.137319192811e+01 +1.149216684430e-02 +9.731689658339e+00 +9.731689658339e+00 -1.806372470162e+00 +1.153806212850e+01 -1.538153845061e-01 -2.026675591521e-03 -1.927056333570e-01 -1.927056333570e-01 
PHASE_TRACE 3149 3.1480000000e+01 1 2 +8.674108662252e-03 +8.667666370000e-03 -3.342465900000e-04 -2.994236023491e-03 +1.239162478533e-02 +2.852315966750e-18 -9.872823968201e-02 +2.852315966750e-18 -9.872823968201e-02 -1.778769189234e-18 +9.970610374254e-05 +1.588861432176e-03 +8.441811444454e-02 +1.588861432176e-03 +8.441811444454e-02 -1.405374591315e-03 -1.818794348409e-03 -1.534492820000e-05 +5.701097530000e-05 -2.157683348687e-01 +6.499495965386e-03 +1.414213562373e+00 -1.137349296607e+01 -1.137349296607e+01 +1.148614290341e-02 +9.732024925924e+00 +9.732024925924e+00 -1.806131286153e+00 +1.153815621208e+01 -1.538193447050e-01 -2.021001018657e-03 -1.919818601774e-01 -1.919818601774e-01 
PHASE_TRACE 3150 3.1490000000e+01 1 2 +8.673933612132e-03 +8.667513140000e-03 -3.336769030000e-04 -2.994973486749e-03 +1.239117995355e-02 +0.000000000000e+00 -9.872844172524e-02 +0.000000000000e+00 -9.872844172524e-02 -1.777922156287e-18 +9.971247183835e-05 +1.589736605396e-03 +8.441917902772e-02 +1.589736605396e-03 +8.441917902772e-02 -1.405236881354e-03 -1.818370272133e-03 -1.530257940000e-05 +5.692674750000e-05 -2.157132328887e-01 +6.490242937446e-03 +1.414213562373e+00 -1.137377423472e+01 -1.137377423472e+01 +1.148713707274e-02 +9.732360302389e+00 +9.732360302389e+00 -1.805888853942e+00 +1.153824915633e+01 -1.538224789893e-01 -2.015367416343e-03 -1.912575397821e-01 -1.912575397821e-01 
PHASE_TRACE 3151 3.1500000000e+01 1 2 +8.673759040559e-03 +8.667360320000e-03 -3.331080560000e-04 -2.995709088950e-03 +1.239073600631e-02 +0.000000000000e+00 -9.872842919744e-02 +0.000000000000e+00 -9.872842919744e-02 -2.337810934422e-19 +9.973603736087e-05 +1.590631291936e-03 +8.442025218538e-02 +1.590631291936e-03 +8.442025218538e-02 -1.405077797014e-03 -1.817704968394e-03 -1.526056150000e-05 +5.684283710000e-05 -2.156302465965e-01 +6.481023384279e-03 +1.414213562373e+00 -1.137403007928e+01 -1.137403007928e+01 +1.149011179608e-02 +9.732696158510e+00 +9.732696158510e+00 -1.805645544801e+00 +1.153834170331e+01 -1.538241835498e-01 -2.009774828471e-03 -1.905318510012e-01 -1.905318510012e-01 
PHASE_TRACE 3152 3.1510000000e+01 1 2 +8.673584967247e-03 +8.667207930000e-03 -3.325400460000e-04 -2.996444728745e-03 +1.239029304323e-02 +1.102567449840e-17 -9.872820527493e-02 +1.102567449840e-17 -9.872820527493e-02 -2.447925217565e-19 +9.972895244510e-05 +1.591547517739e-03 +8.442133400050e-02 +1.591547517739e-03 +8.442133400050e-02 -1.404897211005e-03 -1.816849278756e-03 -1.521887530000e-05 +5.675923900000e-05 -2.155252308229e-01 +6.471836713835e-03 +1.414213562373e+00 -1.137426083844e+01 -1.137426083844e+01 +1.148955473358e-02 +9.733032490506e+00 +9.733032490506e+00 -1.805402009295e+00 +1.153843449980e+01 -1.538242132416e-01 -2.004223311454e-03 -1.898045561684e-01 -1.898045561684e-01 
PHASE_TRACE 3153 3.1520000000e+01 1 2 +8.673411361983e-03 +8.667055940000e-03 -3.319728710000e-04 -2.997182025279e-03 +1.238985108326e-02 +2.852045988266e-18 -9.872782492701e-02 +2.852045988266e-18 -9.872782492701e-02 -2.397103240730e-19 +9.965097783452e-05 +1.592481652778e-03 +8.442242197444e-02 +1.592481652778e-03 +8.442242197444e-02 -1.404700372501e-03 -1.815900891473e-03 -1.517752120000e-05 +5.667594780000e-05 -2.154094631830e-01 +6.462682337804e-03 +1.414213562373e+00 -1.137447288337e+01 -1.137447288337e+01 +1.148082970548e-02 +9.733369028104e+00 +9.733369028104e+00 -1.805159038225e+00 +1.153852806633e+01 -1.538227379398e-01 -1.998712888202e-03 -1.890760621980e-01 -1.890760621980e-01 
PHASE_TRACE 3154 3.1530000000e+01 1 2 +8.673238254435e-03 +8.666904380000e-03 -3.314065270000e-04 -2.997921967619e-03 +1.238941020383e-02 -2.205161805935e-17 -9.872738142200e-02 -2.205161805935e-17 -9.872738142200e-02 -2.193815333389e-19 +9.947933812861e-05 +1.593425297440e-03 +8.442351164133e-02 +1.593425297440e-03 +8.442351164133e-02 -1.404496670179e-03 -1.814980238718e-03 -1.513649970000e-05 +5.659295820000e-05 -2.152968592215e-01 +6.453559635185e-03 +1.414213562373e+00 -1.137467692004e+01 -1.137467692004e+01 +1.146131210141e-02 +9.733705186346e+00 +9.733705186346e+00 -1.804917344504e+00 +1.153862253085e+01 -1.538203062292e-01 -1.993243576720e-03 -1.883473108318e-01 -1.883473108318e-01 
PHASE_TRACE 3155 3.1540000000e+01 1 2 +8.673065604402e-03 +8.666753210000e-03 -3.308410120000e-04 -2.998664619443e-03 +1.238897034980e-02 -1.634792884397e-17 -9.872698345620e-02 -1.634792884397e-17 -9.872698345620e-02 -1.761828530289e-18 +9.921429335364e-05 +1.594367340806e-03 +8.442459766394e-02 +1.594367340806e-03 +8.442459766394e-02 -1.404297278638e-03 -1.814201149104e-03 -1.509581140000e-05 +5.651026510000e-05 -2.152005842923e-01 +6.444468058461e-03 +1.414213562373e+00 -1.137488552435e+01 -1.137488552435e+01 +1.143103121121e-02 +9.734040346472e+00 +9.734040346472e+00 -1.804677417056e+00 +1.153871776353e+01 -1.538177062674e-01 -1.987815427164e-03 -1.876195593517e-01 -1.876195593517e-01 
PHASE_TRACE 3156 3.1550000000e+01 1 2 +8.672893441554e-03 +8.666602460000e-03 -3.302763220000e-04 -2.999409162343e-03 +1.238853152943e-02 +0.000000000000e+00 -9.872672851417e-02 +0.000000000000e+00 -9.872672851417e-02 -2.202285662861e-19 +9.887906381524e-05 +1.595296685011e-03 +8.442567514252e-02 +1.595296685011e-03 +8.442567514252e-02 -1.404112477332e-03 -1.813642778404e-03 -1.505545660000e-05 +5.642786330000e-05 -2.151298039014e-01 +6.435406998899e-03 +1.414213562373e+00 -1.137510989009e+01 -1.137510989009e+01 +1.139266167992e-02 +9.734373862133e+00 +9.734373862133e+00 -1.804439370245e+00 +1.153881323238e+01 -1.538157776475e-01 -1.982428435303e-03 -1.868940589606e-01 -1.868940589606e-01 
PHASE_TRACE 3157 3.1560000000e+01 1 2 +8.672721745637e-03 +8.666452110000e-03 -3.297124540000e-04 -3.000154048910e-03 +1.238809365393e-02 +0.000000000000e+00 -9.872667898923e-02 +0.000000000000e+00 -9.872667898923e-02 -2.176874674444e-19 +9.851412938630e-05 +1.596204971613e-03 +8.442674081568e-02 +1.596204971613e-03 +8.442674081568e-02 -1.403949077297e-03 -1.813330390233e-03 -1.501543560000e-05 +5.634574740000e-05 -2.150874606540e-01 +6.426375861085e-03 +1.414213562373e+00 -1.137535723416e+01 -1.137535723416e+01 +1.135086711975e-02 +9.734705344009e+00 +9.734705344009e+00 -1.804202941906e+00 +1.153890828591e+01 -1.538151997958e-01 -1.977082609816e-03 -1.861717570060e-01 -1.861717570060e-01 
PHASE_TRACE 3158 3.1570000000e+01 1 2 +8.672550506467e-03 +8.666302150000e-03 -3.291494070000e-04 -3.000897403909e-03 +1.238765663739e-02 +0.000000000000e+00 -9.872684691375e-02 +0.000000000000e+00 -9.872684691375e-02 -2.159934015498e-19 +9.816730272131e-05 +1.597088628708e-03 +8.442779385949e-02 +1.597088628708e-03 +8.442779385949e-02 -1.403808775202e-03 -1.813229114142e-03 -1.497574850000e-05 +5.626391240000e-05 -2.150695457604e-01 +6.417374088585e-03 +1.414213562373e+00 -1.137562895804e+01 -1.137562895804e+01 +1.131115645317e-02 +9.735034693453e+00 +9.735034693453e+00 -1.803967545615e+00 +1.153900223907e+01 -1.538163265806e-01 -1.971777937116e-03 -1.854530617498e-01 -1.854530617498e-01 
PHASE_TRACE 3159 3.1580000000e+01 1 2 +8.672379733695e-03 +8.666152590000e-03 -3.285871760000e-04 -3.001637495750e-03 +1.238722042598e-02 +1.634899754466e-17 -9.872719103598e-02 +1.634899754466e-17 -9.872719103598e-02 -2.185345003916e-19 +9.788201063061e-05 +1.597949741231e-03 +8.442883608886e-02 +1.597949741231e-03 +8.442883608886e-02 -1.403687754519e-03 -1.813252510503e-03 -1.493639570000e-05 +5.618235300000e-05 -2.150660832529e-01 +6.408401075386e-03 +1.414213562373e+00 -1.137592029786e+01 -1.137592029786e+01 +1.127853370326e-02 +9.735362118528e+00 +9.735362118528e+00 -1.803732410460e+00 +1.153909452899e+01 -1.538191006592e-01 -1.966514428987e-03 -1.847377354607e-01 -1.847377354607e-01 
PHASE_TRACE 3160 3.1590000000e+01 1 2 +8.672209417137e-03 +8.666003420000e-03 -3.280257600000e-04 -3.002373136074e-03 +1.238678496071e-02 +1.634926355409e-17 -9.872762695376e-02 +1.634926355409e-17 -9.872762695376e-02 -2.117582368136e-19 +9.768665573482e-05 +1.598795534747e-03 +8.442987151239e-02 +1.598795534747e-03 +8.442987151239e-02 -1.403577601327e-03 -1.813283824923e-03 -1.489737720000e-05 +5.610106410000e-05 -2.150635837928e-01 +6.399456253777e-03 +1.414213562373e+00 -1.137622154292e+01 -1.137622154292e+01 +1.125627214708e-02 +9.735688124612e+00 +9.735688124612e+00 -1.803496781107e+00 +1.153918490572e+01 -1.538230648200e-01 -1.961292060191e-03 -1.840249633149e-01 -1.840249633149e-01 
PHASE_TRACE 3161 3.1600000000e+01 1 2 +8.672039556491e-03 +8.665854640000e-03 -3.274651550000e-04 -3.003103991885e-03 +1.238635022784e-02 -1.102627616989e-17 -9.872804781559e-02 -1.102627616989e-17 -9.872804781559e-02 -2.286988957587e-19 +9.758766441572e-05 +1.599636602772e-03 +8.443090534994e-02 +1.599636602772e-03 +8.443090534994e-02 -1.403467389113e-03 -1.813204573387e-03 -1.485869300000e-05 +5.602004060000e-05 -2.150483465467e-01 +6.390539049405e-03 +1.414213562373e+00 -1.137652038205e+01 -1.137652038205e+01 +1.124511299297e-02 +9.736013360133e+00 +9.736013360133e+00 -1.803260093897e+00 +1.153927345403e+01 -1.538274762682e-01 -1.956110800902e-03 -1.833135434737e-01 -1.833135434737e-01 
PHASE_TRACE 3162 3.1610000000e+01 1 2 +8.671870151532e-03 +8.665706250000e-03 -3.269053590000e-04 -3.003830657001e-03 +1.238591624961e-02 +1.920123954280e-17 -9.872835051182e-02 +1.920123954280e-17 -9.872835051182e-02 +1.301042606983e-18 +9.756792263018e-05 +1.600484320162e-03 +8.443194275407e-02 +1.600484320162e-03 +8.443194275407e-02 -1.403346336839e-03 -1.812923585512e-03 -1.482034320000e-05 +5.593927730000e-05 -2.150098179100e-01 +6.381648875358e-03 +1.414213562373e+00 -1.137680493393e+01 -1.137680493393e+01 +1.124308486688e-02 +9.736338468776e+00 +9.736338468776e+00 -1.803022118593e+00 +1.153936058737e+01 -1.538314866289e-01 -1.950970633999e-03 -1.826021857502e-01 -1.826021857502e-01 
PHASE_TRACE 3163 3.1620000000e+01 1 2 +8.671701192003e-03 +8.665558240000e-03 -3.263463690000e-04 -3.004554507005e-03 +1.238548306307e-02 +0.000000000000e+00 -9.872846093611e-02 +0.000000000000e+00 -9.872846093611e-02 -2.168404344971e-19 +9.759098023797e-05 +1.601348049433e-03 +8.443298754883e-02 +1.601348049433e-03 +8.443298754883e-02 -1.403206457572e-03 -1.812399343970e-03 -1.478232770000e-05 +5.585876920000e-05 -2.149431778556e-01 +6.372785176066e-03 +1.414213562373e+00 -1.137706667164e+01 -1.137706667164e+01 +1.124598801795e-02 +9.736663943393e+00 +9.736663943393e+00 -1.802783015606e+00 +1.153944695900e+01 -1.538343514656e-01 -1.945871522136e-03 -1.818898253307e-01 -1.818898253307e-01 
PHASE_TRACE 3164 3.1630000000e+01 1 2 +8.671532667688e-03 +8.665410600000e-03 -3.257881830000e-04 -3.005277363035e-03 +1.238505072214e-02 +0.000000000000e+00 -9.872835212806e-02 +0.000000000000e+00 -9.872835212806e-02 -3.272935308191e-18 +9.760999092247e-05 +1.602232845203e-03 +8.443404129423e-02 +1.602232845203e-03 +8.443404129423e-02 -1.403044517831e-03 -1.811650120767e-03 -1.474464630000e-05 +5.577851120000e-05 -2.148505168194e-01 +6.363947384487e-03 +1.414213562373e+00 -1.137730250045e+01 -1.137730250045e+01 +1.124842428597e-02 +9.736989996974e+00 +9.736989996974e+00 -1.802543295253e+00 +1.153953329223e+01 -1.538356137839e-01 -1.940813416862e-03 -1.811758849373e-01 -1.811758849373e-01 
PHASE_TRACE 3165 3.1640000000e+01 1 2 +8.671364588354e-03 +8.665263340000e-03 -3.252307990000e-04 -3.006001054473e-03 +1.238461930858e-02 +8.175293358947e-18 -9.872805085565e-02 +8.175293358947e-18 -9.872805085565e-02 -2.041349402883e-19 +9.757919501707e-05 +1.603138225768e-03 +8.443510290623e-02 +1.603138225768e-03 +8.443510290623e-02 -1.402862828704e-03 -1.810749445826e-03 -1.470729880000e-05 +5.569849820000e-05 -2.147403169717e-01 +6.355134918968e-03 +1.414213562373e+00 -1.137751549089e+01 -1.137751549089e+01 +1.124512023962e-02 +9.737316491304e+00 +9.737316491304e+00 -1.802303687979e+00 +1.153962017928e+01 -1.538352167192e-01 -1.935796264842e-03 -1.804604125066e-01 -1.804604125066e-01 
PHASE_TRACE 3166 3.1650000000e+01 1 2 +8.671196953705e-03 +8.665116460000e-03 -3.246742130000e-04 -3.006726963235e-03 +1.238418887199e-02 +1.635084995177e-17 -9.872763103004e-02 +1.635084995177e-17 -9.872763103004e-02 -1.728794245346e-18 +9.746513052955e-05 +1.604058287675e-03 +8.443616892449e-02 +1.604058287675e-03 +8.443616892449e-02 -1.402668675560e-03 -1.809808103031e-03 -1.467028500000e-05 +5.561872530000e-05 -2.146253761347e-01 +6.346347228579e-03 +1.414213562373e+00 -1.137771415998e+01 -1.137771415998e+01 +1.123221922942e-02 +9.737643002245e+00 +9.737643002245e+00 -1.802064970433e+00 +1.153970797268e+01 -1.538335181791e-01 -1.930820014837e-03 -1.797440689625e-01 -1.797440689625e-01 
PHASE_TRACE 3167 3.1660000000e+01 1 2 +8.671029743570e-03 +8.664969940000e-03 -3.241184240000e-04 -3.007455675739e-03 +1.238375940528e-02 +1.635111274156e-17 -9.872719557310e-02 +1.635111274156e-17 -9.872719557310e-02 -2.032879073410e-19 +9.725482565603e-05 +1.604983158982e-03 +8.443723436214e-02 +1.604983158982e-03 +8.443723436214e-02 -1.402472516757e-03 -1.808946980034e-03 -1.463360460000e-05 +5.553918730000e-05 -2.145196716864e-01 +6.337583741851e-03 +1.414213562373e+00 -1.137791039477e+01 -1.137791039477e+01 +1.120822571075e-02 +9.737968934996e+00 +9.737968934996e+00 -1.801827778840e+00 +1.153979671384e+01 -1.538312017333e-01 -1.925884610094e-03 -1.790279707757e-01 -1.790279707757e-01 
PHASE_TRACE 3168 3.1670000000e+01 1 2 +8.670862957727e-03 +8.664823780000e-03 -3.235634300000e-04 -3.008186859682e-03 +1.238333089439e-02 +0.000000000000e+00 -9.872685118573e-02 +0.000000000000e+00 -9.872685118573e-02 -1.948175778685e-19 +9.695896694233e-05 +1.605901424149e-03 +8.443829392915e-02 +1.605901424149e-03 +8.443829392915e-02 -1.402285435532e-03 -1.808267395246e-03 -1.459725720000e-05 +5.545987940000e-05 -2.144349287463e-01 +6.328843919498e-03 +1.414213562373e+00 -1.137811649275e+01 -1.137811649275e+01 +1.117437057534e-02 +9.738293631052e+00 +9.738293631052e+00 -1.801592443658e+00 +1.153988607471e+01 -1.538291104722e-01 -1.920989978463e-03 -1.783134088690e-01 -1.783134088690e-01 
PHASE_TRACE 3169 3.1680000000e+01 1 2 +8.670696605874e-03 +8.664677990000e-03 -3.230092270000e-04 -3.008919344055e-03 +1.238290330721e-02 +0.000000000000e+00 -9.872668220283e-02 +0.000000000000e+00 -9.872668220283e-02 -1.812650507124e-19 +9.660926925962e-05 +1.606802919211e-03 +8.443934332934e-02 +1.606802919211e-03 +8.443934332934e-02 -1.402116424843e-03 -1.807826297019e-03 -1.456124230000e-05 +5.538079660000e-05 -2.143777501591e-01 +6.320127192816e-03 +1.414213562373e+00 -1.137834216188e+01 -1.137834216188e+01 +1.113430834622e-02 +9.738616541006e+00 +9.738616541006e+00 -1.801358910398e+00 +1.153997545140e+01 -1.538280401206e-01 -1.916136031628e-03 -1.776015315889e-01 -1.776015315889e-01 
PHASE_TRACE 3170 3.1690000000e+01 1 2 +8.670530677835e-03 +8.664532560000e-03 -3.224558140000e-04 -3.009651389792e-03 +1.238247656413e-02 +0.000000000000e+00 -9.872672994109e-02 +0.000000000000e+00 -9.872672994109e-02 +1.315442167086e-18 +9.625069480608e-05 +1.607681222545e-03 +8.444038031310e-02 +1.607681222545e-03 +8.444038031310e-02 -1.401970167248e-03 -1.807622369047e-03 -1.452555950000e-05 +5.530193400000e-05 -2.143480059372e-01 +6.311433017777e-03 +1.414213562373e+00 -1.137859217887e+01 -1.137859217887e+01 +1.109322068892e-02 +9.738937389874e+00 +9.738937389874e+00 -1.801126760865e+00 +1.154006415074e+01 -1.538285415035e-01 -1.911322700512e-03 -1.768930695786e-01 -1.768930695786e-01 
PHASE_TRACE 3171 3.1700000000e+01 1 2 +8.670365163361e-03 +8.664387480000e-03 -3.219031880000e-04 -3.010381130592e-03 +1.238205058038e-02 -2.850854052827e-18 -9.872698259709e-02 -2.850854052827e-18 -9.872698259709e-02 -1.956646108157e-19 +9.593043006400e-05 +1.608535223655e-03 +8.444140522832e-02 +1.608535223655e-03 +8.444140522832e-02 -1.401845906937e-03 -1.807596358324e-03 -1.449020810000e-05 +5.522328660000e-05 -2.143388650710e-01 +6.302760840474e-03 +1.414213562373e+00 -1.137886519859e+01 -1.137886519859e+01 +1.105654607714e-02 +9.739256225073e+00 +9.739256225073e+00 -1.800895309888e+00 +1.154015153496e+01 -1.538307867734e-01 -1.906549879709e-03 -1.761881503417e-01 -1.761881503417e-01 
PHASE_TRACE 3172 3.1710000000e+01 1 2 +8.670200072263e-03 +8.664242760000e-03 -3.213513480000e-04 -3.011107032644e-03 +1.238162531285e-02 +0.000000000000e+00 -9.872737816545e-02 +0.000000000000e+00 -9.872737816545e-02 -1.871942813432e-19 +9.568632308258e-05 +1.609369396379e-03 +8.444242093450e-02 +1.609369396379e-03 +8.444242093450e-02 -1.401737636264e-03 -1.807645595023e-03 -1.445518770000e-05 +5.514484970000e-05 -2.143384689056e-01 +6.294110125316e-03 +1.414213562373e+00 -1.137915406323e+01 -1.137915406323e+01 +1.102864709195e-02 +9.739573384858e+00 +9.739573384858e+00 -1.800663770679e+00 +1.154023715554e+01 -1.538345262562e-01 -1.901817496308e-03 -1.754862694763e-01 -1.754862694763e-01 
PHASE_TRACE 3173 3.1720000000e+01 1 2 +8.670035384301e-03 +8.664098380000e-03 -3.208002910000e-04 -3.011828257243e-03 +1.238120070170e-02 -1.920340389483e-17 -9.872781965581e-02 -1.920340389483e-17 -9.872781965581e-02 -1.718629849979e-18 +9.553761438320e-05 +1.610192703706e-03 +8.444343210184e-02 +1.610192703706e-03 +8.444343210184e-02 -1.401635553537e-03 -1.807649237891e-03 -1.442049740000e-05 +5.506661830000e-05 -2.143328480253e-01 +6.285480326198e-03 +1.414213562373e+00 -1.137944762142e+01 -1.137944762142e+01 +1.101174200483e-02 +9.739889469017e+00 +9.739889469017e+00 -1.800431456614e+00 +1.154032092563e+01 -1.538391480638e-01 -1.897125424575e-03 -1.747864123702e-01 -1.747864123702e-01 
