# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.470000     1.00000000e+00     0.00000000e+00     1.70577114e-01     8.29422886e-01    -3.12472126e-01    -1.69054391e-01     3.55272032e-01    -2.64566822e+00     0.00000000e+00     0.00000000e+00     1.40286766e-01    -1.40286766e-01     9.87922465e-02    -1.89674101e-01     2.13860171e-01    -1.09060615e+00
      0.480000     1.00000000e+00     0.00000000e+00     1.71988146e-01     8.28011854e-01    -3.11479066e-01    -1.70927925e-01     3.55296445e-01    -2.63970030e+00     0.00000000e+00     0.00000000e+00     1.44409193e-01    -1.44409193e-01     9.73193957e-02    -1.84424875e-01     2.08527215e-01    -1.08524190e+00
      0.490000     1.00000000e+00     0.00000000e+00     1.73440378e-01     8.26559622e-01    -3.10501079e-01    -1.72749316e-01     3.55321328e-01    -2.63388226e+00     0.00000000e+00     1.38777878e-19     1.48419441e-01    -1.48419441e-01     9.58849841e-02    -1.79381782e-01     2.03400477e-01    -1.07990763e+00
      0.500000     1.00000000e+00     0.00000000e+00     1.74932688e-01     8.25067312e-01    -3.09537767e-01    -1.74520618e-01     3.55346416e-01    -2.62820830e+00     0.00000000e+00    -1.38777878e-19     1.52335023e-01    -1.52335023e-01     9.44744023e-02    -1.74559358e-01     1.98485219e-01    -1.07472170e+00
      0.510000     1.00000000e+00     0.00000000e+00     1.76464129e-01     8.23535871e-01    -3.08588875e-01    -1.76244028e-01     3.55371709e-01    -2.62267247e+00     0.00000000e+00    -1.38777878e-19     1.56183868e-01    -1.56183868e-01     9.30628268e-02    -1.69971061e-01     1.93780420e-01    -1.06985791e+00
      0.520000     1.00000000e+00     0.00000000e+00     1.78034029e-01     8.21965971e-01    -3.07654393e-01    -1.77921878e-01     3.55397552e-01    -2.61726886e+00     0.00000000e+00     0.00000000e+00     1.59996291e-01    -1.59996291e-01     9.16232409e-02    -1.65625592e-01     1.89279305e-01    -1.06550349e+00
      0.530000     1.00000000e+00     0.00000000e+00     1.79642019e-01     8.20357981e-01    -3.06734577e-01    -1.79556584e-01     3.55424630e-01    -2.61199180e+00     0.00000000e+00     0.00000000e+00     1.63796559e-01    -1.63796559e-01     9.01347970e-02    -1.61524220e-01     1.84971228e-01    -1.06181162e+00
      0.540000     1.00000000e+00     0.00000000e+00     1.81287969e-01     8.18712031e-01    -3.05829893e-01    -1.81150580e-01     3.55453873e-01    -2.60683592e+00     0.00000000e+00     0.00000000e+00     1.67596143e-01    -1.67596143e-01     8.85894645e-02    -1.57659831e-01     1.80844452e-01    -1.05886082e+00
      0.550000     1.00000000e+00     0.00000000e+00     1.82971863e-01     8.17028137e-01    -3.04940881e-01    -1.82706228e-01     3.55486296e-01    -2.60179622e+00     0.00000000e+00     1.38777878e-19     1.71390256e-01    -1.71390256e-01     8.69953691e-02    -1.54018042e-01     1.76889094e-01    -1.05663197e+00
      0.560000     1.00000000e+00     0.00000000e+00     1.84693636e-01     8.15306364e-01    -3.04068005e-01    -1.84225746e-01     3.55522822e-01    -2.59686800e+00     1.11022302e-16    -1.38777878e-19     1.75158485e-01    -1.75158485e-01     8.53760639e-02    -1.50580123e-01     1.73099525e-01    -1.05500944e+00
      0.570000     1.00000000e+00     0.00000000e+00     1.86453023e-01     8.13546977e-01    -3.03211495e-01    -1.85711167e-01     3.55564126e-01    -2.59204673e+00     0.00000000e+00     6.93889390e-19     1.78869269e-01    -1.78869269e-01     8.37659811e-02    -1.47327043e-01     1.69475654e-01    -1.05380654e+00
      0.580000     1.00000000e+00     0.00000000e+00     1.88249444e-01     8.11750556e-01    -3.02371241e-01    -1.87164330e-01     3.55610536e-01    -2.58732788e+00     0.00000000e+00    -6.93889390e-19     1.82487093e-01    -1.82487093e-01     8.22032406e-02    -1.44243620e-01     1.66022874e-01    -1.05280955e+00
      0.590000     1.00000000e+00     0.00000000e+00     1.90081970e-01     8.09918030e-01    -3.01546757e-01    -1.88586922e-01     3.55662022e-01    -2.58270675e+00    -1.11022302e-16    -6.93889390e-19     1.85980564e-01    -1.85980564e-01     8.07216193e-02    -1.41321677e-01     1.62750718e-01    -1.05182959e+00
      0.600000     1.00000000e+00     0.00000000e+00     1.91949360e-01     8.08050640e-01    -3.00737225e-01    -1.89980545e-01     3.55718268e-01    -2.57817836e+00     0.00000000e+00    -2.77555756e-19     1.89329410e-01    -1.89329410e-01     7.93436537e-02    -1.38561394e-01     1.59670521e-01    -1.05074910e+00
      0.610000     1.00000000e+00     0.00000000e+00     1.93850175e-01     8.06149825e-01    -2.99941603e-01    -1.91346801e-01     3.55778812e-01    -2.57373737e+00    -1.11022302e-16     1.38777878e-19     1.92528703e-01    -1.92528703e-01     7.80765374e-02    -1.35970438e-01     1.56792556e-01    -1.04955069e+00
      0.620000     1.00000000e+00     0.00000000e+00     1.95782927e-01     8.04217073e-01    -2.99158778e-01    -1.92687363e-01     3.55843216e-01    -2.56937815e+00    -1.11022302e-16    -1.38777878e-19     1.95589320e-01    -1.95589320e-01     7.69117629e-02    -1.33561078e-01     1.54123265e-01    -1.04832002e+00
      0.630000     1.00000000e+00     0.00000000e+00     1.97746236e-01     8.02253764e-01    -2.98387722e-01    -1.94004029e-01     3.55911219e-01    -2.56509491e+00     1.11022302e-16     0.00000000e+00     1.98534604e-01    -1.98534604e-01     7.58285247e-02    -1.31345977e-01     1.51663215e-01    -1.04722102e+00
      0.640000     1.00000000e+00     0.00000000e+00     1.99738956e-01     8.00261044e-01    -2.97627612e-01    -1.95298719e-01     3.55982844e-01    -2.56088186e+00     0.00000000e+00     0.00000000e+00     2.01394114e-01    -2.01394114e-01     7.47999838e-02    -1.29333741e-01     1.49406339e-01    -1.04644915e+00
      0.650000     1.00000000e+00     0.00000000e+00     2.01760233e-01     7.98239767e-01    -2.96877891e-01    -1.96573443e-01     3.56058423e-01    -2.55673345e+00     1.11022302e-16    -1.38777878e-19     2.04196014e-01    -2.04196014e-01     7.38008149e-02    -1.27525382e-01     1.47340705e-01    -1.04617482e+00
      0.660000     1.00000000e+00     0.00000000e+00     2.03809492e-01     7.96190508e-01    -2.96138251e-01    -1.97830219e-01     3.56138539e-01    -2.55264450e+00     0.00000000e+00     0.00000000e+00     2.06960005e-01    -2.06960005e-01     7.28141738e-02    -1.25912616e-01     1.45450648e-01    -1.04649205e+00
      0.670000     1.00000000e+00     0.00000000e+00     2.05886352e-01     7.94113648e-01    -2.95408553e-01    -1.99070986e-01     3.56223905e-01    -2.54861032e+00     0.00000000e+00     0.00000000e+00     2.09692489e-01    -2.09692489e-01     7.18363998e-02    -1.24478505e-01     1.43719750e-01    -1.04738615e+00
      0.680000     1.00000000e+00     0.00000000e+00     2.07990497e-01     7.92009503e-01    -2.94688693e-01    -2.00297516e-01     3.56315198e-01    -2.54462671e+00     0.00000000e+00     0.00000000e+00     2.12385113e-01    -2.12385113e-01     7.08783512e-02    -1.23200297e-01     1.42133929e-01    -1.04872917e+00
      0.690000     1.00000000e+00     0.00000000e+00     2.10121528e-01     7.89878472e-01    -2.93978463e-01    -2.01511354e-01     3.56412910e-01    -2.54068985e+00     0.00000000e+00     0.00000000e+00     2.15016975e-01    -2.15016975e-01     6.99631139e-02    -1.22053801e-01     1.40683929e-01    -1.05030428e+00
